Property_Title,Price,Area_SqFt,BHK,Bathrooms,Furnishing_Status,Property_Type,Seller_Type,Project_Name,Locality,Posted_Date,Floor_Number,Source_Website,Raw_JSON,URL,Description,Price_Lakhs,Area_SqFt_Clean,BHK_Clean,Bathrooms_Clean,Bathrooms_Imputed,Property_Type_Clean,Furnishing_Status_Clean,Extracted_Locality,Locality_Tier,Price_Per_SqFt,Price_Log,Bath_to_BHK_Ratio,Area_Per_Bedroom,Size_Category,Is_Luxury,Is_Villa,Is_Studio,Is_Premium_Location,Furnishing_Score,BHK_Category,Price_Category,Spaciousness_Score,Property_Type_Score,Source_Score,Data_Completeness
4 BHK House for Sale in Jashoda Nagar Road Ahmedabad,"₹
1.30 Cr",980.0,4.0,3.0,Furnished,,Owner,,,,,MagicBricks,"""20\n+\nPhotos\nUpdated 4 weeks ago\nOwner: Regil Philipose\n4 BHK House for Sale in Jashoda Nagar Road Ahmedabad\nCARPET AREA\n980 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nFACING\nEast\nOVERLOOKING\nGarden/Park, Pool, Main Road\nOWNERSHIP\nCo-operative Society\nCAR PARKING\n1 Covered,\nBATHROOM\n3\nBALCONY\n2\nEast Facing Property\n\u20b9\n1.30 Cr\n\u20b99,286 per sqft\nContact OwnerGet Phone No.""",,"20
+
Photos
Updated 4 weeks ago
Owner: Regil Philipose
4 BHK House for Sale in Jashoda Nagar Road Ahmedabad
CARPET AREA
980 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Unfurnished
FACING
E",130.0,980.0,4.0,3.0,3.0,Apartment,Furnished,Unknown,Tier 3,13265.30612244898,4.875197323201151,0.75,245.0,Medium,1,0,0,0,3,4+BHK,Luxury,0.4387732258786658,3,2,1.0
"4 BHK Flat in Sughad, Ahmedabad","₹1.3 Cr
₹5,555 /sqft
2,340 sqft
(217 sqm)
Super Built-up Area
4 BHK
(3 Baths)
Ready To Move",2340.0,1.0,3.0,Furnished,Apartment,Owner,,Type of property,,1.0,99acres,"""Buy\nAhmedabad\n|\nPost property\nFREE\nHome\nHide already seen\nVerified properties\nVerified \u00a0 by 99acres verification team\nBudget\nNo min\nNo max\nType of property\nResidential ApartmentIndependent House/VillaResidential LandIndependent/Builder Floor1 RK/ Studio Apartment\n+ 1 more\nNo. of Bedrooms\n1 RK/1 BHK2 BHK3 BHK4 BHK5 BHK\n+ 5 more\nConstruction Status\nNew LaunchUnder ConstructionReady to move\nPosted by\nOwnerBuilderDealerFeature Dealer\nArea\nsq.ft.\nNo min\nNo max\nLocalities\nSG Highway\n4.3\n\u2605\nSG Highway\n4""",https://www.99acres.com,"Buy
Ahmedabad
|
Post property
FREE
Home
Hide already seen
Verified properties
Verified   by 99acres verification team
Budget
No min
No max
Type of property
Residential ApartmentIndependent House/Villa",130.0,2340.0,4.0,3.0,3.0,Apartment,Furnished,Type Of Property,Tier 3,5555.555555555556,4.875197323201151,0.75,585.0,Very Large,1,0,0,0,3,4+BHK,Luxury,1.0476830087306916,3,3,1.0
"3 BHK Flat for Sale in Polaris Celestia, Koteshwar, Ahmedabad","₹
1.30 Cr",1265.0,3.0,3.0,Furnished,,Owner,,,,,MagicBricks,"""36\n+\nPhotos\nUpdated 2 weeks ago\nOwner: SHETAL D THAKKAR\n3 BHK Flat for Sale in Polaris Celestia, Koteshwar, Ahmedabad\nPolaris Celestia\nCARPET AREA\n1265 sqft\nSTATUS\nReady to Move\nFLOOR\n9 out of 12\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nFACING\nNorth\nOVERLOOKING\nGarden/Park, Main Road\nSOCIETY\nPolaris Celestia\nOWNERSHIP\nFreehold\nCAR PARKING\n1 Covered\nBATHROOM\n3\nBALCONY\n1\n\nOne of the best luxurious appartment with all amenities in koteshwar area.\n\nRead more\n\u20b9\n1.30 Cr\n\u20b95,664 per sqft\nContact OwnerG""",,"36
+
Photos
Updated 2 weeks ago
Owner: SHETAL D THAKKAR
3 BHK Flat for Sale in Polaris Celestia, Koteshwar, Ahmedabad
Polaris Celestia
CARPET AREA
1265 sqft
STATUS
Ready to Move
FLOOR
9 out of 12
TRAN",130.0,1265.0,3.0,3.0,3.0,Apartment,Furnished,Unknown,Tier 3,10276.679841897234,4.875197323201151,1.0,421.6666666666667,Large,1,0,0,0,3,3BHK,Luxury,0.9100719424460432,3,2,1.0
5 BHK Villa for Sale in Jashoda Nagar Road Ahmedabad,"₹
1.30 Cr",882.0,5.0,3.0,Semi-Furnished,,Owner,,,,,MagicBricks,"""19\n+\nPhotos\nUpdated 3 days ago\nOwner: Dhaval\nPremium Member\n5 BHK Villa for Sale in Jashoda Nagar Road Ahmedabad\nCARPET AREA\n882 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nOVERLOOKING\nGarden/Park, Pool, Main Road\nBATHROOM\n3\nBALCONY\n1\n\nEmbrace luxury living with this elegant 5 BHK villa for sale on Jashoda Nagar Road, Ahmedabad. Designed for spacious comfort, this home offers refined interiors and a serene setting in a well-connected locality.Property Specifications Th""",,"19
+
Photos
Updated 3 days ago
Owner: Dhaval
Premium Member
5 BHK Villa for Sale in Jashoda Nagar Road Ahmedabad
CARPET AREA
882 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Semi-Furnished
",130.0,882.0,5.0,3.0,3.0,Villa,Semi-Furnished,Unknown,Tier 3,14739.22902494331,4.875197323201151,0.6,176.4,Medium,1,1,0,0,2,4+BHK,Luxury,0.39676113360323884,6,2,1.0
3 BHK Villa for Sale in Kasindra Ahmedabad,"₹
1.30 Cr",1638.0,3.0,5.0,Furnished,,Owner,,,,1.0,MagicBricks,"""20\n+\nPhotos\nPosted: 3 months ago\nOwner: Ruchik\n3 BHK Villa for Sale in Kasindra Ahmedabad\nCARPET AREA\n1638 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nFACING\nWest\nOVERLOOKING\nGarden/Park, Main Road\nOWNERSHIP\nFreehold\nBATHROOM\n5\nBALCONY\n2\n\n3BHK bungalowPlot area 1638sqft.Buildup area 2250sqftVastu compliant constructionDouble height living roomDining area and dedicated pooja room1 bedroom at ground floor with attached bathroom2 master bedroom with attached bathroom and war""",,"20
+
Photos
Posted: 3 months ago
Owner: Ruchik
3 BHK Villa for Sale in Kasindra Ahmedabad
CARPET AREA
1638 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Unfurnished
FACING
West
OVERLOOKING
G",130.0,1638.0,3.0,5.0,5.0,Villa,Furnished,Unknown,Tier 3,7936.507936507936,4.875197323201151,1.6666666666666667,546.0,Very Large,1,1,0,0,3,3BHK,Luxury,1.1784172661870502,6,2,1.0
5 BHK House for Sale in Sabarmati Ahmedabad,"₹
1.30 Cr",1350.0,5.0,3.0,Semi-Furnished,,Owner,,,,2.0,MagicBricks,"""18\n+\nPhotos\nUpdated 4 weeks ago\nOwner: Rajdeep Singh Chauhan\n5 BHK House for Sale in Sabarmati Ahmedabad\nCARPET AREA\n1350 sqft\nSTATUS\nReady to Move\nFLOOR\n1 out of 2\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nFACING\nWest\nOVERLOOKING\nGarden/Park\nOWNERSHIP\nFreehold\nBATHROOM\n3\nBALCONY\n2\nNear ONGC Avani Bhavan\n\nSolar powered 2 floor independent house\n\n\u20b9\n1.30 Cr\nContact OwnerGet Phone No.""",,"18
+
Photos
Updated 4 weeks ago
Owner: Rajdeep Singh Chauhan
5 BHK House for Sale in Sabarmati Ahmedabad
CARPET AREA
1350 sqft
STATUS
Ready to Move
FLOOR
1 out of 2
TRANSACTION
Resale
FURNISHING
Semi-",130.0,1350.0,5.0,3.0,3.0,Apartment,Semi-Furnished,Unknown,Tier 3,9629.62962962963,4.875197323201151,0.6,270.0,Large,1,0,0,0,2,4+BHK,Luxury,0.6072874493927125,3,2,1.0
3 BHK House for Sale in Krishna Nagar Saijpur Bogha Ahmedabad,"₹
1.30 Cr",1890.0,3.0,,Furnished,,Owner,,,,,MagicBricks,"""4\n+\nPhotos\nUpdated 4 days ago\nOwner: Bhavya Lukka\n3 BHK House for Sale in Krishna Nagar Saijpur Bogha Ahmedabad\nSUPER AREA\n1890 sqft\nSTATUS\nReady to Move\nFLOOR\n1 out of 2\nTRANSACTION\nResale\nFURNISHING\nFurnished\nBATHROOM\n3\n\nA residential house is available for sale. It is a good location. Please contact for more details.\n\nRead more\n\u20b9\n1.30 Cr\n\u20b96,878 per sqft\nContact OwnerGet Phone No.""",,"4
+
Photos
Updated 4 days ago
Owner: Bhavya Lukka
3 BHK House for Sale in Krishna Nagar Saijpur Bogha Ahmedabad
SUPER AREA
1890 sqft
STATUS
Ready to Move
FLOOR
1 out of 2
TRANSACTION
Resale
FURNISHING",130.0,1890.0,3.0,,3.0,Apartment,Furnished,Unknown,Tier 3,6878.306878306878,4.875197323201151,1.0,630.0,Very Large,1,0,0,0,3,3BHK,Luxury,1.3597122302158273,3,2,1.0
"3 BHK Flat for Sale in Avirat Silver Harmony 2, Gota, Ahmedabad","₹
1.30 Cr",1163.0,3.0,3.0,Furnished,,Owner,,,,,MagicBricks,"""12\n+\nPhotos\nPosted: Nov 21, '25\nAgent: Address Of Properties\nOperating Since: 2018\n3 BHK Flat for Sale in Avirat Silver Harmony 2, Gota, Ahmedabad\nAvirat Silver Harmony 2\nCARPET AREA\n1163 sqft\nSTATUS\nReady to Move\nFLOOR\n6 out of 14\nTRANSACTION\nNew Property\nFURNISHING\nUnfurnished\nFACING\nEast\nOVERLOOKING\nGarden/Park, Main Road\nSOCIETY\nAvirat Silver Harmony 2\nOWNERSHIP\nFreehold\nCAR PARKING\n2 Covered\nBATHROOM\n3\nBALCONY\n1\n\nThe property is located at Nearby Auda Garden at Gota\n\n\u20b9\n1.30 Cr\n\u20b96,147 per sq""",,"12
+
Photos
Posted: Nov 21, '25
Agent: Address Of Properties
Operating Since: 2018
3 BHK Flat for Sale in Avirat Silver Harmony 2, Gota, Ahmedabad
Avirat Silver Harmony 2
CARPET AREA
1163 sqft
STATUS
",130.0,1163.0,3.0,3.0,3.0,Apartment,Furnished,Unknown,Tier 3,11177.98796216681,4.875197323201151,1.0,387.6666666666667,Large,1,0,0,0,3,3BHK,Luxury,0.8366906474820144,3,2,1.0
"3 BHK Villa for Sale in Rameshwar Paradise Villa, Kasindra Ahmedabad","₹
1.30 Cr",1782.0,3.0,3.0,Furnished,,Owner,,,,,MagicBricks,"""1\nPhoto\nUpdated 2 weeks ago\nOwner: Sameer Gupta\n3 BHK Villa for Sale in Rameshwar Paradise Villa, Kasindra Ahmedabad\nRameshwar Paradise Villa\nCARPET AREA\n1782 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nSOCIETY\nRameshwar Paradise Villa\nBATHROOM\n3\nBALCONY\n1\n\nVilla is available for sale. It is a good location property. Please contact for more details.\n\nRead more\n\u20b9\n1.30 Cr\n\u20b94,377 per sqft\nContact OwnerGet Phone No.""",,"1
Photo
Updated 2 weeks ago
Owner: Sameer Gupta
3 BHK Villa for Sale in Rameshwar Paradise Villa, Kasindra Ahmedabad
Rameshwar Paradise Villa
CARPET AREA
1782 sqft
STATUS
Ready to Move
TRANSACTION
Res",130.0,1782.0,3.0,3.0,3.0,Villa,Furnished,Unknown,Tier 3,7295.173961840628,4.875197323201151,1.0,594.0,Very Large,1,1,0,0,3,3BHK,Luxury,1.2820143884892086,6,2,1.0
5 BHK Villa for Sale in Gandhinagar Ahmedabad,"₹
1.30 Cr",1500.0,5.0,,Furnished,,Owner,,,,,MagicBricks,"""5\n+\nPhotos\nUpdated 1 month ago\nOwner: Santosh Pandey\n5 BHK Villa for Sale in Gandhinagar Ahmedabad\nCARPET AREA\n1500 sqft\nSTATUS\nReady to Move\nTRANSACTION\nOther\nFURNISHING\nFurnished\nBATHROOM\n3\n\nVilla is available for sale. It is a good location property. Please contact for more details.\n\nRead more\n\u20b9\n1.30 Cr\nContact OwnerGet Phone No.""",,"5
+
Photos
Updated 1 month ago
Owner: Santosh Pandey
5 BHK Villa for Sale in Gandhinagar Ahmedabad
CARPET AREA
1500 sqft
STATUS
Ready to Move
TRANSACTION
Other
FURNISHING
Furnished
BATHROOM
3

Villa i",130.0,1500.0,5.0,,3.0,Villa,Furnished,Unknown,Tier 3,8666.666666666666,4.875197323201151,0.6,300.0,Large,1,1,0,0,3,4+BHK,Luxury,0.6747638326585694,6,2,1.0
"3 BHK Flat for Sale in Jodhpur Gam Road, Ahmedabad","₹
1.30 Cr",1280.0,3.0,3.0,Furnished,,Owner,,,,,MagicBricks,"""18\n+\nPhotos\nUpdated 4 weeks ago\nOwner: Jayendra Tanna\n3 BHK Flat for Sale in Jodhpur Gam Road, Ahmedabad\nCARPET AREA\n1280 sqft\nSTATUS\nReady to Move\nFLOOR\n10 out of 10\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nFACING\nNorth\nOVERLOOKING\nMain Road\nOWNERSHIP\nCo-operative Society\nBATHROOM\n3\nBALCONY\n2\n\nCorner Flat . All 3 B rooms.with attached.Baths.All room have Ventilation ,Big Windows. Good View on all sides . all low heights buildings around. View of Mandir Shikhar .\n\nRead more\n\u20b9\n1.30 Cr\n\u20b97,182 per""",,"18
+
Photos
Updated 4 weeks ago
Owner: Jayendra Tanna
3 BHK Flat for Sale in Jodhpur Gam Road, Ahmedabad
CARPET AREA
1280 sqft
STATUS
Ready to Move
FLOOR
10 out of 10
TRANSACTION
Resale
FURNISHING
Unf",130.0,1280.0,3.0,3.0,3.0,Apartment,Furnished,Unknown,Tier 3,10156.25,4.875197323201151,1.0,426.6666666666667,Large,1,0,0,0,3,3BHK,Luxury,0.9208633093525179,3,2,1.0
"3 BHK Apartment for Sale in Surya Kutir, Naranpura Ahmedabad","₹
1.30 Cr",2110.0,3.0,,Furnished,,Owner,,,,,MagicBricks,"""5\n+\nPhotos\nPosted: Nov 20, '25\nOwner: Sudhir Rai\n3 BHK Apartment for Sale in Surya Kutir, Naranpura Ahmedabad\nSurya Kutir\nSUPER AREA\n2110 sqft\nSTATUS\nReady to Move\nFLOOR\n6 out of 14\nTRANSACTION\nNew Property\nFURNISHING\nUnfurnished\nSOCIETY\nSurya Kutir\nBATHROOM\n3\nNewly Constructed Property\n\u20b9\n1.30 Cr\n\u20b96,161 per sqft\nContact OwnerGet Phone No.""",,"5
+
Photos
Posted: Nov 20, '25
Owner: Sudhir Rai
3 BHK Apartment for Sale in Surya Kutir, Naranpura Ahmedabad
Surya Kutir
SUPER AREA
2110 sqft
STATUS
Ready to Move
FLOOR
6 out of 14
TRANSACTION
New Pr",130.0,2110.0,3.0,,3.0,Apartment,Furnished,Unknown,Tier 3,6161.137440758293,4.875197323201151,1.0,703.3333333333334,Very Large,1,0,0,0,3,3BHK,Luxury,1.5179856115107913,3,2,1.0
"3 BHK Flat for Sale in Surya Kutir, Naranpura, Ahmedabad","₹
1.30 Cr",2110.0,3.0,,Furnished,,Owner,,,,,MagicBricks,"""5\n+\nPhotos\nPosted: Nov 20, '25\nOwner: Sudhir Rai\n3 BHK Flat for Sale in Surya Kutir, Naranpura, Ahmedabad\nSurya Kutir\nSUPER AREA\n2110 sqft\nSTATUS\nReady to Move\nFLOOR\n6 out of 14\nTRANSACTION\nNew Property\nFURNISHING\nUnfurnished\nSOCIETY\nSurya Kutir\nBATHROOM\n3\nNewly Constructed Property\n\u20b9\n1.30 Cr\n\u20b96,161 per sqft\nContact OwnerGet Phone No.""",,"5
+
Photos
Posted: Nov 20, '25
Owner: Sudhir Rai
3 BHK Flat for Sale in Surya Kutir, Naranpura, Ahmedabad
Surya Kutir
SUPER AREA
2110 sqft
STATUS
Ready to Move
FLOOR
6 out of 14
TRANSACTION
New Proper",130.0,2110.0,3.0,,3.0,Apartment,Furnished,Unknown,Tier 3,6161.137440758293,4.875197323201151,1.0,703.3333333333334,Very Large,1,0,0,0,3,3BHK,Luxury,1.5179856115107913,3,2,1.0
"4 BHK Flat for Sale in Tragad, Ahmedabad","₹
1.30 Cr",1439.0,4.0,3.0,Furnished,,Owner,,,,,MagicBricks,"""15\n+\nPhotos\nUpdated 1 week ago\nOwner: Harpreet\nPremium Member\n4 BHK Flat for Sale in Tragad, Ahmedabad\nCARPET AREA\n1439 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nOVERLOOKING\nGarden/Park, Pool, Main Road\nOWNERSHIP\nFreehold\nCAR PARKING\n1 Covered,\nBATHROOM\n3\nBALCONY\n1\n\u20b9\n1.30 Cr\n\u20b96,320 per sqft\nContact OwnerGet Phone No.""",,"15
+
Photos
Updated 1 week ago
Owner: Harpreet
Premium Member
4 BHK Flat for Sale in Tragad, Ahmedabad
CARPET AREA
1439 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Unfurnished
OVERLOOKING
",130.0,1439.0,4.0,3.0,3.0,Apartment,Furnished,Unknown,Tier 3,9034.051424600417,4.875197323201151,0.75,359.75,Large,1,0,0,0,3,4+BHK,Luxury,0.6442802775912245,3,2,1.0
"4 BHK Flat in Sughad, Ahmedabad","₹1.3 Cr
₹5,555 /sqft
2,340 sqft
(217 sqm)
Super Built-up Area
4 BHK
(3 Baths)
Ready To Move",2340.0,4.0,3.0,,Apartment,,,"Shree Balaji Agora Residency
RESALE
4 BHK Flat in Sughad, Ahmedabad",,,99acres,"""Shree Balaji Agora Residency\nRESALE\n4 BHK Flat in Sughad, Ahmedabad\n\u20b91.3 Cr\n\u20b95,555 /sqft\n2,340 sqft\n(217 sqm)\nSuper Built-up Area\n4 BHK\n(3 Baths)\nReady To Move\n\nResidential apartment This is your chance to a 4 bhk apartment / flat for sale in shree balaji agora residency sughad ahmedabad . Where luxury comes with affordability. Basic details: You will love this bright and spacious 4 bedroom apartment with 3 bathrooms, modular kitchen, spacious hall and 2 balconies.The balcony offers a great view""",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-shree-balaji-agora-residency-sughad-gandhinagar-2340-sq-ft-spid-A83031090,"Shree Balaji Agora Residency
RESALE
4 BHK Flat in Sughad, Ahmedabad
₹1.3 Cr
₹5,555 /sqft
2,340 sqft
(217 sqm)
Super Built-up Area
4 BHK
(3 Baths)
Ready To Move

Residential apartment This is your chan",130.0,2340.0,4.0,3.0,3.0,Apartment,Unknown,"Shree Balaji Agora Residency
Resale
4 Bhk Flat In Sughad",Tier 3,5555.555555555556,4.875197323201151,0.75,585.0,Very Large,1,0,0,0,0,4+BHK,Luxury,1.0476830087306916,3,3,1.0
"3 BHK Flat for Sale in Skylon, Gota Gam, Ahmedabad","₹
1.30 Cr",1890.0,3.0,3.0,Semi-Furnished,,Owner,,,,,MagicBricks,"""1\nPhoto\nUpdated 3 months ago\nOwner: Vatsal\n3 BHK Flat for Sale in Skylon, Gota Gam, Ahmedabad\nSkylon\nSUPER AREA\n1890 sqft\nSTATUS\nReady to Move\nFLOOR\n2 out of 7\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nSOCIETY\nSkylon\nBATHROOM\n3\nBALCONY\n1\n\nMultistorey apartment is available for sale. It is a good location property. Please contact for more details.\n\nRead more\n\u20b9\n1.30 Cr\n\u20b96,878 per sqft\nContact OwnerGet Phone No.""",,"1
Photo
Updated 3 months ago
Owner: Vatsal
3 BHK Flat for Sale in Skylon, Gota Gam, Ahmedabad
Skylon
SUPER AREA
1890 sqft
STATUS
Ready to Move
FLOOR
2 out of 7
TRANSACTION
Resale
FURNISHING
Semi-Furni",130.0,1890.0,3.0,3.0,3.0,Apartment,Semi-Furnished,Unknown,Tier 3,6878.306878306878,4.875197323201151,1.0,630.0,Very Large,1,0,0,0,2,3BHK,Luxury,1.3597122302158273,3,2,1.0
"4 BHK Flat in Sughad, Ahmedabad","₹1.3 Cr
₹5,555 /sqft
2,340 sqft
(217 sqm)
Super Built-up Area
4 BHK
(3 Baths)
Ready To Move",2340.0,4.0,3.0,,Apartment,Owner,,"Shree Balaji Agora Residency
RESALE
4 BHK Flat in Sughad, Ahmedabad",,,99acres,"""48\nShree Balaji Agora Residency\nRESALE\n4 BHK Flat in Sughad, Ahmedabad\n\u20b91.3 Cr\n\u20b95,555 /sqft\n2,340 sqft\n(217 sqm)\nSuper Built-up Area\n4 BHK\n(3 Baths)\nReady To Move\n\nResidential apartment This is your chance to a 4 bhk apartment / flat for sale in shree balaji agora residency sughad ahmedabad . Where luxury comes with affordability. Basic details: You will love this bright and spacious 4 bedroom apartment with 3 bathrooms, modular kitchen, spacious hall and 2 balconies.The balcony offers a great v""",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-shree-balaji-agora-residency-sughad-gandhinagar-2340-sq-ft-spid-A83031090,"48
Shree Balaji Agora Residency
RESALE
4 BHK Flat in Sughad, Ahmedabad
₹1.3 Cr
₹5,555 /sqft
2,340 sqft
(217 sqm)
Super Built-up Area
4 BHK
(3 Baths)
Ready To Move

Residential apartment This is your c",130.0,2340.0,4.0,3.0,3.0,Apartment,Unknown,"Shree Balaji Agora Residency
Resale
4 Bhk Flat In Sughad",Tier 3,5555.555555555556,4.875197323201151,0.75,585.0,Very Large,1,0,0,0,0,4+BHK,Luxury,1.0476830087306916,3,3,1.0
"3 BHK House for Sale in Ved Bunglows, Nana Chiloda Ahmedabad","₹
1.30 Cr",3000.0,3.0,3.0,Furnished,,Owner,,,,,MagicBricks,"""41\n+\nPhotos\nUpdated 3 months ago\nOwner: Indradeep\n3 BHK House for Sale in Ved Bunglows, Nana Chiloda Ahmedabad\nVed Bunglows\nSUPER AREA\n3000 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nFurnished\nSOCIETY\nVed Bunglows\nBATHROOM\n3\nBALCONY\n2\n\nA residential house is available for sale. It is a good location. Please contact for more details.\n\nRead more\n\u20b9\n1.30 Cr\n\u20b94,333 per sqft\nContact OwnerGet Phone No.""",,"41
+
Photos
Updated 3 months ago
Owner: Indradeep
3 BHK House for Sale in Ved Bunglows, Nana Chiloda Ahmedabad
Ved Bunglows
SUPER AREA
3000 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Furn",130.0,3000.0,3.0,3.0,3.0,Apartment,Furnished,Unknown,Tier 3,4333.333333333333,4.875197323201151,1.0,1000.0,Luxury,1,0,0,0,3,3BHK,Luxury,2.158273381294964,3,2,1.0
,"₹1.3 Cr
₹5,555 /sqft",2340.0,4.0,3.0,,,,,,,,99acres,"""\u20b91.3 Cr\n\u20b95,555 /sqft\n2,340 sqft\n(217 sqm)\nSuper Built-up Area\n4 BHK\n(3 Baths)\nReady To Move""",,"₹1.3 Cr
₹5,555 /sqft
2,340 sqft
(217 sqm)
Super Built-up Area
4 BHK
(3 Baths)
Ready To Move",130.0,2340.0,4.0,3.0,3.0,Apartment,Unknown,Unknown,Tier 3,5555.555555555556,4.875197323201151,0.75,585.0,Very Large,1,0,0,0,0,4+BHK,Luxury,1.0476830087306916,3,3,1.0
"4 BHK Flat in Sughad, Ahmedabad","₹1.3 Cr
₹5,555 /sqft
2,340 sqft
(217 sqm)
Super Built-up Area
4 BHK
(3 Baths)
Ready To Move",2340.0,4.0,3.0,,Apartment,,,"Shree Balaji Agora Residency
RESALE
4 BHK Flat in Sughad, Ahmedabad",,,99acres,"""48\nShree Balaji Agora Residency\nRESALE\n4 BHK Flat in Sughad, Ahmedabad\n\u20b91.3 Cr\n\u20b95,555 /sqft\n2,340 sqft\n(217 sqm)\nSuper Built-up Area\n4 BHK\n(3 Baths)\nReady To Move\n\nResidential apartment This is your chance to a 4 bhk apartment / flat for sale in shree balaji agora residency sughad ahmedabad . Where luxury comes with affordability. Basic details: You will love this bright and spacious 4 bedroom apartment with 3 bathrooms, modular kitchen, spacious hall and 2 balconies.The balcony offers a great v""",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-shree-balaji-agora-residency-sughad-gandhinagar-2340-sq-ft-spid-A83031090,"48
Shree Balaji Agora Residency
RESALE
4 BHK Flat in Sughad, Ahmedabad
₹1.3 Cr
₹5,555 /sqft
2,340 sqft
(217 sqm)
Super Built-up Area
4 BHK
(3 Baths)
Ready To Move

Residential apartment This is your c",130.0,2340.0,4.0,3.0,3.0,Apartment,Unknown,"Shree Balaji Agora Residency
Resale
4 Bhk Flat In Sughad",Tier 3,5555.555555555556,4.875197323201151,0.75,585.0,Very Large,1,0,0,0,0,4+BHK,Luxury,1.0476830087306916,3,3,1.0
"3 BHK Apartment for Sale in Merlin Orion, Paldi Ahmedabad","₹
1.28 Cr",1965.0,3.0,3.0,Furnished,,Owner,,,,,MagicBricks,"""17\n+\nPhotos\nPosted: Nov 13, '25\nAgent: Mitansh Realty\nOperating Since: 2015\n1500+ Buyers Served\n3 BHK Apartment for Sale in Merlin Orion, Paldi Ahmedabad\nMerlin Orion\nSUPER AREA\n1965 sqft\nSTATUS\nReady to Move\nFLOOR\n5 out of 14\nTRANSACTION\nResale\nFURNISHING\nFurnished\nFACING\nEast\nOVERLOOKING\nGarden/Park, Main Road\nSOCIETY\nMerlin Orion\nOWNERSHIP\nFreehold\nCAR PARKING\n1 Covered\nBATHROOM\n3\nBALCONY\n1\nNear Dharnidhar Derasar, BRTS and Metro walking Distance.\n\nMerlin Orion is one of the best specious sch""",,"17
+
Photos
Posted: Nov 13, '25
Agent: Mitansh Realty
Operating Since: 2015
1500+ Buyers Served
3 BHK Apartment for Sale in Merlin Orion, Paldi Ahmedabad
Merlin Orion
SUPER AREA
1965 sqft
STATUS
Ready",128.0,1965.0,3.0,3.0,3.0,Apartment,Furnished,Unknown,Tier 3,6513.994910941476,4.859812404361672,1.0,655.0,Very Large,1,0,0,0,3,3BHK,Luxury,1.4136690647482013,3,2,1.0
"3 BHK Flat for Sale in Merlin Orion, Paldi, Ahmedabad","₹
1.28 Cr",1965.0,3.0,3.0,Furnished,,Owner,,,,,MagicBricks,"""17\n+\nPhotos\nPosted: Nov 13, '25\nAgent: Mitansh Realty\nOperating Since: 2015\n1500+ Buyers Served\n3 BHK Flat for Sale in Merlin Orion, Paldi, Ahmedabad\nMerlin Orion\nSUPER AREA\n1965 sqft\nSTATUS\nReady to Move\nFLOOR\n5 out of 14\nTRANSACTION\nResale\nFURNISHING\nFurnished\nFACING\nEast\nOVERLOOKING\nGarden/Park, Main Road\nSOCIETY\nMerlin Orion\nOWNERSHIP\nFreehold\nCAR PARKING\n1 Covered\nBATHROOM\n3\nBALCONY\n1\nNear Dharnidhar Derasar, BRTS and Metro walking Distance.\n\nMerlin Orion is one of the best specious scheme """,,"17
+
Photos
Posted: Nov 13, '25
Agent: Mitansh Realty
Operating Since: 2015
1500+ Buyers Served
3 BHK Flat for Sale in Merlin Orion, Paldi, Ahmedabad
Merlin Orion
SUPER AREA
1965 sqft
STATUS
Ready to ",128.0,1965.0,3.0,3.0,3.0,Apartment,Furnished,Unknown,Tier 3,6513.994910941476,4.859812404361672,1.0,655.0,Very Large,1,0,0,0,3,3BHK,Luxury,1.4136690647482013,3,2,1.0
