Price_Lakhs,Area_SqFt,BHK,Property_Type,Furnishing_Status,Locality,Locality_Tier,Seller_Type,Under_Construction,Amenities_Count,Source_Website
95.0,1845.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,1,MagicBricks
95.0,630.0,2.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,3,MagicBricks
95.0,1048.0,3.0,Apartment,Furnished,Gokuldham,Tier 2,Owner,False,1,MagicBricks
95.0,805.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,2,MagicBricks
95.0,960.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,3,MagicBricks
95.0,1485.0,3.0,Apartment,Semi-Furnished,Vaishno Devi,Tier 2,Owner,False,1,MagicBricks
95.0,980.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,2,MagicBricks
95.0,1300.0,3.0,Apartment,Semi-Furnished,Motera,Tier 2,Owner,False,0,MagicBricks
95.0,2034.0,3.0,Apartment,Unfurnished,Chandkheda,Tier 2,Owner,False,2,99acres
95.0,1145.0,2.0,Apartment,Unfurnished,Vaishno Devi,Tier 2,Owner,True,3,99acres
95.0,1755.0,3.0,Apartment,Semi-Furnished,Shilaj,Tier 2,Owner,False,0,MagicBricks
95.0,1145.0,2.0,Apartment,Unfurnished,Vaishno Devi,Tier 2,Unknown,True,3,99acres
95.0,2365.0,3.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,1,MagicBricks
95.0,2655.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,True,0,99acres
95.0,2655.0,1.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,True,0,99acres
95.0,1034.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,3,MagicBricks
95.0,912.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,1,MagicBricks
95.0,1240.0,4.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,1,MagicBricks
95.0,805.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,2,MagicBricks
95.0,980.0,2.0,Apartment,Furnished,Memnagar,Tier 2,Owner,False,4,MagicBricks
95.0,912.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,1,MagicBricks
95.0,1300.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,3,MagicBricks
95.0,1240.0,4.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,1,MagicBricks
95.0,1700.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,0,99acres
95.0,2655.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,True,0,99acres
95.0,1700.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,0,99acres
95.0,1350.0,3.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,0,MagicBricks
95.0,996.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,1,MagicBricks
95.0,1550.0,3.0,Apartment,Semi-Furnished,Shilaj,Tier 2,Owner,False,1,MagicBricks
94.0,906.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,0,MagicBricks
94.0,1211.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,3,MagicBricks
93.3,968.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,3,MagicBricks
93.0,1194.0,3.0,Apartment,Furnished,Makarba,Tier 2,Owner,False,3,MagicBricks
93.0,2670.0,3.0,Apartment,Furnished,Tragad,Tier 2,Owner,False,3,MagicBricks
93.0,1165.0,3.0,Apartment,Semi-Furnished,Prahlad Nagar,Tier 1,Owner,False,3,MagicBricks
93.0,945.0,3.0,Apartment,Furnished,Chanakyapuri,Tier 3,Owner,False,3,MagicBricks
93.0,1194.0,3.0,Apartment,Furnished,Makarba,Tier 2,Owner,False,2,MagicBricks
93.0,1683.0,3.0,Apartment,Furnished,Tragad,Tier 2,Owner,False,0,MagicBricks
93.0,1683.0,3.0,Apartment,Furnished,Tragad,Tier 2,Owner,False,0,MagicBricks
92.0,931.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,True,0,MagicBricks
92.0,950.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,1,MagicBricks
92.0,900.0,3.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,1,MagicBricks
92.0,950.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,1,MagicBricks
92.0,1080.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
92.0,1330.0,3.0,Apartment,Semi-Furnished,Motera,Tier 2,Owner,False,2,MagicBricks
92.0,1330.0,3.0,Apartment,Semi-Furnished,Motera,Tier 2,Owner,False,2,MagicBricks
92.0,1890.0,4.0,Apartment,Furnished,Isanpur,Tier 2,Owner,False,2,MagicBricks
92.0,1465.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,1,MagicBricks
92.0,1465.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,1,MagicBricks
92.0,1440.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
92.0,1485.0,3.0,Apartment,Furnished,Prahlad Nagar,Tier 1,Owner,False,2,MagicBricks
91.5,1750.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,True,1,MagicBricks
91.0,1863.0,3.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,2,MagicBricks
91.0,1404.0,2.0,Apartment,Furnished,Memnagar,Tier 2,Owner,False,0,MagicBricks
91.0,913.0,2.0,Apartment,Semi-Furnished,Satellite,Tier 1,Owner,False,3,MagicBricks
91.0,1404.0,2.0,Apartment,Furnished,Memnagar,Tier 2,Owner,False,0,MagicBricks
90.0,1040.0,3.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,2,MagicBricks
90.0,2068.0,3.0,Apartment,Unfurnished,Shilaj,Tier 2,Unknown,False,0,99acres
90.0,1663.0,3.0,Apartment,Unfurnished,Makarba,Tier 2,Unknown,False,5,99acres
90.0,2000.0,3.0,Apartment,Furnished,Unknown,Tier 3,Owner,False,2,MagicBricks
90.0,1040.0,3.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,2,MagicBricks
90.0,1214.0,2.0,Apartment,Unfurnished,Vaishno Devi,Tier 2,Unknown,False,1,99acres
90.0,1980.0,3.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
90.0,1000.0,3.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,1,MagicBricks
90.0,980.0,3.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,2,MagicBricks
90.0,1980.0,3.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
90.0,1663.0,3.0,Apartment,Unfurnished,Makarba,Tier 2,Unknown,False,5,99acres
90.0,1663.0,3.0,Apartment,Unfurnished,Makarba,Tier 2,Owner,False,5,99acres
90.0,1000.0,3.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,1,MagicBricks
90.0,1820.0,3.0,Apartment,Unfurnished,Odhav,Tier 2,Unknown,False,0,99acres
90.0,1820.0,3.0,Apartment,Unfurnished,Odhav,Tier 2,Unknown,False,0,99acres
90.0,2068.0,3.0,Apartment,Unfurnished,Shilaj,Tier 2,Unknown,False,0,99acres
90.0,1000.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,True,3,MagicBricks
90.0,1820.0,3.0,Apartment,Unfurnished,Odhav,Tier 2,Dealer,False,0,99acres
90.0,1000.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,True,3,MagicBricks
90.0,861.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Dealer,True,0,MagicBricks
90.0,1845.0,3.0,Apartment,Furnished,Tragad,Tier 2,Owner,False,1,MagicBricks
90.0,1222.0,3.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,3,MagicBricks
90.0,1783.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
90.0,2025.0,5.0,Apartment,Semi-Furnished,Sola,Tier 2,Owner,False,0,MagicBricks
90.0,1296.0,2.0,Apartment,Semi-Furnished,Thaltej,Tier 1,Owner,False,1,MagicBricks
90.0,1700.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
90.0,1764.0,3.0,Apartment,Unfurnished,Gota,Tier 2,Unknown,False,1,99acres
90.0,950.0,3.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,0,MagicBricks
90.0,1001.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,3,MagicBricks
90.0,980.0,3.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,2,MagicBricks
90.0,1764.0,3.0,Apartment,Unfurnished,Gota,Tier 2,Unknown,False,1,99acres
90.0,1764.0,3.0,Apartment,Unfurnished,Gota,Tier 2,Owner,False,1,99acres
90.0,1746.0,3.0,Apartment,Semi-Furnished,Motera,Tier 2,Owner,False,1,MagicBricks
90.0,1250.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,1,MagicBricks
90.0,1800.0,3.0,Apartment,Unfurnished,Chandkheda,Tier 2,Dealer,False,0,99acres
90.0,2068.0,3.0,Apartment,Unfurnished,Shilaj,Tier 2,Owner,False,0,99acres
90.0,1800.0,3.0,Apartment,Unfurnished,Chandkheda,Tier 2,Unknown,False,0,99acres
90.0,919.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,True,3,MagicBricks
90.0,1250.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,1,MagicBricks
90.0,1746.0,3.0,Apartment,Semi-Furnished,Motera,Tier 2,Owner,False,1,MagicBricks
90.0,1800.0,3.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,2,MagicBricks
90.0,960.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
90.0,253.0,3.0,Apartment,Furnished,Sabarmati,Tier 2,Owner,False,2,MagicBricks
90.0,1908.0,3.0,Apartment,Semi-Furnished,Motera,Tier 2,Owner,False,3,MagicBricks
90.0,1800.0,3.0,Apartment,Unfurnished,Chandkheda,Tier 2,Unknown,False,0,99acres
90.0,5130.0,2.0,Apartment,Furnished,Bavla,Tier 2,Owner,False,1,MagicBricks
90.0,1570.0,3.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,1,MagicBricks
90.0,1214.0,2.0,Apartment,Unfurnished,Vaishno Devi,Tier 2,Owner,False,1,99acres
90.0,1214.0,2.0,Apartment,Unfurnished,Vaishno Devi,Tier 2,Unknown,False,1,99acres
90.0,2068.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,0,MagicBricks
90.0,2068.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,0,MagicBricks
90.0,1700.0,3.0,Apartment,Semi-Furnished,Motera,Tier 2,Owner,False,0,MagicBricks
89.5,1850.0,3.0,Apartment,Semi-Furnished,Vaishno Devi,Tier 2,Owner,False,2,MagicBricks
89.5,1260.0,2.0,Apartment,Furnished,Jodhpur,Tier 2,Owner,False,2,MagicBricks
89.5,1260.0,2.0,Apartment,Furnished,Jodhpur,Tier 2,Owner,False,2,MagicBricks
89.0,1350.0,3.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,False,2,MagicBricks
89.0,1260.0,2.0,Apartment,Furnished,Memnagar,Tier 2,Owner,False,0,MagicBricks
89.0,1354.0,3.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,3,MagicBricks
89.0,1550.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,1,MagicBricks
89.0,1350.0,3.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,False,2,MagicBricks
89.0,1305.0,3.0,Apartment,Semi-Furnished,Satellite,Tier 1,Owner,False,2,MagicBricks
88.5,1269.0,2.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,2,MagicBricks
88.5,1269.0,2.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,1,MagicBricks
88.0,1760.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,3,MagicBricks
88.0,1700.0,3.0,Apartment,Unfurnished,Bopal,Tier 1,Dealer,False,1,99acres
88.0,1700.0,3.0,Apartment,Unfurnished,Bopal,Tier 1,Unknown,False,1,99acres
88.0,1004.0,3.0,Apartment,Semi-Furnished,Motera,Tier 2,Owner,False,1,MagicBricks
88.0,1728.0,3.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,0,MagicBricks
88.0,1760.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,3,MagicBricks
88.0,1700.0,3.0,Apartment,Unfurnished,Bopal,Tier 1,Unknown,False,1,99acres
88.0,1228.0,3.0,Apartment,Furnished,Tragad,Tier 2,Owner,False,3,MagicBricks
88.0,1544.0,3.0,Apartment,Semi-Furnished,Motera,Tier 2,Owner,False,0,MagicBricks
87.0,1510.0,3.0,Apartment,Unfurnished,Jagatpur,Tier 2,Unknown,False,4,99acres
87.0,1195.0,2.0,Apartment,Furnished,Science City,Tier 2,Owner,False,0,MagicBricks
87.0,1760.0,1.0,Apartment,Unfurnished,Shilaj,Tier 2,Owner,True,0,99acres
87.0,1510.0,3.0,Apartment,Unfurnished,Jagatpur,Tier 2,Owner,False,4,99acres
87.0,1510.0,3.0,Apartment,Unfurnished,Jagatpur,Tier 2,Unknown,False,4,99acres
87.0,1195.0,2.0,Apartment,Furnished,Science City,Tier 2,Owner,False,0,MagicBricks
87.0,1485.0,3.0,Apartment,Semi-Furnished,Bhat,Tier 3,Owner,False,0,MagicBricks
87.0,2160.0,3.0,Apartment,Semi-Furnished,Vaishno Devi,Tier 2,Owner,False,1,MagicBricks
87.0,1760.0,3.0,Apartment,Unfurnished,Shilaj,Tier 2,Unknown,True,0,99acres
87.0,1760.0,3.0,Apartment,Unfurnished,Shilaj,Tier 2,Unknown,True,0,99acres
87.0,1760.0,3.0,Apartment,Unfurnished,Shilaj,Tier 2,Builder,True,0,99acres
87.0,1760.0,3.0,Apartment,Unfurnished,Shilaj,Tier 2,Owner,True,0,99acres
87.0,1760.0,1.0,Apartment,Unfurnished,Shilaj,Tier 2,Owner,True,0,99acres
86.8,945.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,True,2,MagicBricks
86.0,1417.0,3.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,3,MagicBricks
86.0,1417.0,3.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,3,MagicBricks
86.0,1188.0,2.0,Apartment,Semi-Furnished,Memnagar,Tier 2,Owner,False,1,MagicBricks
86.0,1600.0,3.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,0,MagicBricks
86.0,1080.0,2.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,0,MagicBricks
85.0,1800.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,0,MagicBricks
85.0,2115.0,3.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,2,MagicBricks
85.0,825.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
85.0,1266.0,3.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,3,MagicBricks
85.0,1200.0,3.0,Apartment,Semi-Furnished,Saijpur Bogha,Tier 3,Owner,False,0,MagicBricks
85.0,1700.0,3.0,Apartment,Furnished,Ghuma,Tier 2,Owner,False,2,MagicBricks
85.0,890.0,3.0,Apartment,Semi-Furnished,Usmanpura,Tier 3,Owner,False,1,MagicBricks
85.0,1575.0,3.0,Apartment,Semi-Furnished,Vasna,Tier 2,Dealer,False,2,MagicBricks
85.0,1620.0,3.0,Apartment,Unfurnished,Gota,Tier 2,Unknown,False,1,99acres
85.0,1620.0,3.0,Apartment,Unfurnished,Gota,Tier 2,Unknown,False,1,99acres
85.0,1045.0,2.0,Apartment,Semi-Furnished,Paldi,Tier 1,Owner,False,1,MagicBricks
85.0,1080.0,2.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,0,MagicBricks
85.0,960.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,True,2,MagicBricks
85.0,1450.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,2,MagicBricks
85.0,1620.0,3.0,Apartment,Unfurnished,Gota,Tier 2,Dealer,False,1,99acres
85.0,1730.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,0,MagicBricks
85.0,1530.0,3.0,Apartment,Semi-Furnished,Ghuma,Tier 2,Owner,False,2,MagicBricks
85.0,1600.0,3.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,4,MagicBricks
85.0,1104.0,3.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,0,MagicBricks
85.0,1575.0,3.0,Apartment,Semi-Furnished,Vasna,Tier 2,Dealer,False,2,MagicBricks
85.0,1287.0,2.0,Apartment,Unfurnished,S G Highway,Tier 1,Unknown,False,0,99acres
85.0,1287.0,2.0,Apartment,Unfurnished,S G Highway,Tier 1,Unknown,False,0,99acres
85.0,875.0,1.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,3,MagicBricks
85.0,1751.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,True,0,MagicBricks
85.0,1435.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
85.0,1700.0,3.0,Apartment,Furnished,Ghuma,Tier 2,Owner,False,2,MagicBricks
85.0,1751.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,True,0,MagicBricks
85.0,787.0,3.0,Apartment,Furnished,Memnagar,Tier 2,Owner,False,2,MagicBricks
85.0,1200.0,3.0,Apartment,Semi-Furnished,Saijpur Bogha,Tier 3,Owner,False,0,MagicBricks
85.0,1960.0,3.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,0,MagicBricks
85.0,1435.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
85.0,575.0,3.0,Apartment,Semi-Furnished,Jagatpur,Tier 2,Owner,False,3,MagicBricks
85.0,819.0,3.0,Apartment,Furnished,Jivrajpark,Tier 2,Owner,False,3,MagicBricks
85.0,960.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,True,2,MagicBricks
85.0,1295.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,2,MagicBricks
85.0,819.0,3.0,Apartment,Furnished,Jivrajpark,Tier 2,Owner,False,3,MagicBricks
85.0,1560.0,3.0,Apartment,Semi-Furnished,Makarba,Tier 2,Owner,False,1,MagicBricks
85.0,1440.0,2.0,Apartment,Semi-Furnished,Isanpur,Tier 2,Owner,False,0,MagicBricks
85.0,1008.0,3.0,Apartment,Furnished,Ghuma,Tier 2,Owner,False,2,MagicBricks
85.0,1305.0,3.0,Apartment,Furnished,Gurukul,Tier 2,Owner,False,1,MagicBricks
85.0,2500.0,3.0,Apartment,Furnished,Paldi,Tier 1,Owner,False,0,MagicBricks
85.0,1725.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,4,MagicBricks
85.0,1440.0,3.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,0,MagicBricks
85.0,825.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
85.0,575.0,3.0,Apartment,Semi-Furnished,Jagatpur,Tier 2,Owner,False,3,MagicBricks
85.0,1800.0,3.0,Apartment,Furnished,Sanand,Tier 2,Owner,False,0,MagicBricks
85.0,1200.0,2.0,Apartment,Semi-Furnished,Vejalpur,Tier 2,Owner,False,1,MagicBricks
85.0,1260.0,3.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,3,MagicBricks
85.0,858.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
85.0,1500.0,3.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,1,MagicBricks
85.0,2500.0,3.0,Apartment,Furnished,Paldi,Tier 1,Owner,False,0,MagicBricks
85.0,1725.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,4,MagicBricks
85.0,1100.0,3.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,0,MagicBricks
85.0,1075.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
85.0,945.0,3.0,Apartment,Semi-Furnished,Tragad,Tier 2,Owner,False,2,MagicBricks
85.0,1287.0,2.0,Apartment,Unfurnished,S G Highway,Tier 1,Owner,False,0,99acres
85.0,860.0,3.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,1,MagicBricks
84.2,997.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,3,MagicBricks
84.0,952.0,3.0,Apartment,Furnished,Shela,Tier 2,Dealer,False,0,MagicBricks
84.0,952.0,3.0,Apartment,Furnished,Shela,Tier 2,Dealer,False,0,MagicBricks
84.0,1760.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,True,2,MagicBricks
84.0,885.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
84.0,1760.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,True,2,MagicBricks
84.0,1232.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,4,MagicBricks
84.0,968.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,2,MagicBricks
84.0,1008.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,0,MagicBricks
84.0,968.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,2,MagicBricks
84.0,885.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
83.9,1500.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,0,MagicBricks
83.9,1500.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,0,MagicBricks
83.5,1700.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
83.5,1700.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
83.0,1750.0,3.0,Apartment,Unfurnished,Bopal,Tier 1,Dealer,False,0,99acres
83.0,1750.0,3.0,Apartment,Unfurnished,Bopal,Tier 1,Unknown,False,0,99acres
83.0,1750.0,3.0,Apartment,Unfurnished,Bopal,Tier 1,Unknown,False,0,99acres
83.0,1750.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
83.0,780.0,3.0,Apartment,Furnished,Ghuma,Tier 2,Owner,False,1,MagicBricks
83.0,1350.0,3.0,Apartment,Semi-Furnished,Isanpur,Tier 2,Owner,False,2,MagicBricks
83.0,1350.0,3.0,Apartment,Semi-Furnished,Isanpur,Tier 2,Owner,False,2,MagicBricks
83.0,1330.0,2.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,1,MagicBricks
83.0,1250.0,3.0,Apartment,Furnished,Makarba,Tier 2,Owner,False,2,MagicBricks
83.0,968.0,3.0,Apartment,Semi-Furnished,Ghuma,Tier 2,Owner,False,2,MagicBricks
82.7,968.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,True,3,MagicBricks
82.5,1800.0,3.0,Apartment,Furnished,Motera,Tier 2,Owner,False,2,MagicBricks
82.0,1100.0,3.0,Apartment,Furnished,Motera,Tier 2,Owner,False,0,MagicBricks
82.0,982.0,2.0,Apartment,Furnished,Memnagar,Tier 2,Owner,False,2,MagicBricks
82.0,1518.0,3.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,3,MagicBricks
82.0,1500.0,4.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,0,MagicBricks
82.0,796.0,2.0,Apartment,Furnished,Makarba,Tier 2,Owner,False,1,MagicBricks
82.0,1760.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,True,3,MagicBricks
82.0,796.0,2.0,Apartment,Furnished,Makarba,Tier 2,Owner,False,1,MagicBricks
82.0,1500.0,3.0,Apartment,Semi-Furnished,Ghuma,Tier 2,Owner,False,1,MagicBricks
82.0,1795.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,1,MagicBricks
82.0,1701.0,3.0,Apartment,Furnished,Ghuma,Tier 2,Owner,False,0,MagicBricks
82.0,1350.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,0,MagicBricks
82.0,1730.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,1,MagicBricks
82.0,1701.0,3.0,Apartment,Furnished,Ghuma,Tier 2,Owner,False,0,MagicBricks
82.0,1530.0,3.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,0,MagicBricks
82.0,1100.0,3.0,Apartment,Furnished,Motera,Tier 2,Owner,False,0,MagicBricks
82.0,1435.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
82.0,1435.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
82.0,1450.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,2,MagicBricks
82.0,1760.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,True,3,MagicBricks
82.0,1700.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
81.0,968.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,2,MagicBricks
81.0,1510.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
81.0,1203.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,0,MagicBricks
81.0,3000.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,3,MagicBricks
81.0,3000.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,3,MagicBricks
81.0,1190.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,4,MagicBricks
81.0,1600.0,3.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,1,MagicBricks
81.0,450.0,1.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,0,MagicBricks
81.0,999.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,True,2,MagicBricks
81.0,1203.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,0,MagicBricks
80.7,965.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,True,3,MagicBricks
80.7,965.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,True,2,MagicBricks
80.0,910.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,3,MagicBricks
80.0,1215.0,3.0,Apartment,Furnished,Kankaria,Tier 2,Owner,False,1,MagicBricks
80.0,1795.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,3,MagicBricks
80.0,1795.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,3,MagicBricks
80.0,1683.0,3.0,Apartment,Furnished,Ognaj,Tier 3,Owner,False,0,MagicBricks
80.0,1430.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,2,MagicBricks
80.0,1710.0,3.0,Apartment,Furnished,Chandkheda,Tier 2,Unknown,False,1,99acres
80.0,1710.0,3.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,1,99acres
80.0,1404.0,3.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,0,MagicBricks
80.0,1710.0,3.0,Apartment,Furnished,Chandkheda,Tier 2,Unknown,False,1,99acres
80.0,850.0,3.0,Apartment,Semi-Furnished,Shilaj,Tier 2,Owner,False,1,MagicBricks
80.0,850.0,3.0,Apartment,Semi-Furnished,Shilaj,Tier 2,Owner,False,1,MagicBricks
80.0,1683.0,3.0,Apartment,Furnished,Ognaj,Tier 3,Owner,False,0,MagicBricks
