Price_Lakhs,Price_Category,Area_SqFt,BHK,Property_Type,Furnishing_Status,Locality,Locality_Tier,Seller_Type,Under_Construction,Amenities_Count,Area_Per_BHK,Is_Large_Apartment,Is_Premium_Locality,Is_Budget_Locality,BHK_Area_Combo,High_Amenity,Construction_Category,Locality_Property_Count,Locality_Median_Area,Locality_Common_BHK,Locality_Median_Price,Source_Website
110.0,100-120L,913.0,4.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,3,228.25,1,0,0,4.0_Medium,1,Ready_To_Move,49,900.0,2.0,50.0,MagicBricks
110.0,100-120L,1845.0,3.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,3,615.0,0,0,1,3.0_Large,1,Ready_To_Move,91,1035.0,2.0,47.0,MagicBricks
110.0,100-120L,1860.0,5.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,2,372.0,1,0,1,5.0_Large,0,Ready_To_Move,91,1035.0,2.0,47.0,MagicBricks
110.0,100-120L,1500.0,3.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,2,500.0,0,0,0,3.0_Medium,0,Ready_To_Move,164,1210.5,3.0,70.0,MagicBricks
110.0,100-120L,1260.0,4.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,0,315.0,1,0,0,4.0_Medium,0,Ready_To_Move,70,1053.0,2.0,45.0,MagicBricks
110.0,100-120L,1620.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,0,540.0,0,0,0,3.0_Large,0,Ready_To_Move,136,1305.0,3.0,85.0,MagicBricks
110.0,100-120L,1152.0,3.0,Apartment,Furnished,Paldi,Tier 1,Owner,False,0,384.0,0,1,0,3.0_Medium,0,Ready_To_Move,30,1152.0,3.0,114.5,MagicBricks
110.0,100-120L,1500.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,500.0,0,0,0,3.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
110.0,100-120L,1845.0,3.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,3,615.0,0,0,1,3.0_Large,1,Ready_To_Move,91,1035.0,2.0,47.0,MagicBricks
110.0,100-120L,1260.0,3.0,Apartment,Furnished,Memnagar,Tier 2,Owner,False,1,420.0,0,0,0,3.0_Medium,0,Ready_To_Move,14,1169.0,2.0,87.5,MagicBricks
110.0,100-120L,1850.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,0,616.6666666666666,0,1,0,3.0_Large,0,Ready_To_Move,59,1899.0,3.0,150.0,MagicBricks
110.0,100-120L,2178.0,1.0,Plot,Furnished,Isanpur,Tier 2,Owner,True,0,2178.0,0,0,0,1.0_Large,0,Under_Construction,27,900.0,2.0,55.0,99acres
110.0,100-120L,2178.0,1.0,Plot,Furnished,Isanpur,Tier 2,Owner,True,0,2178.0,0,0,0,1.0_Large,0,Under_Construction,27,900.0,2.0,55.0,99acres
110.0,100-120L,2178.0,4.0,Plot,Furnished,Isanpur,Tier 2,Owner,True,0,544.5,1,0,0,4.0_Large,0,Under_Construction,27,900.0,2.0,55.0,99acres
110.0,100-120L,2178.0,4.0,Plot,Furnished,Isanpur,Tier 2,Owner,False,0,544.5,1,0,0,4.0_Large,0,Ready_To_Move,27,900.0,2.0,55.0,99acres
110.0,100-120L,1710.0,3.0,Apartment,Furnished,Gurukul,Tier 2,Owner,False,0,570.0,0,0,0,3.0_Large,0,Ready_To_Move,17,1026.0,2.0,68.0,MagicBricks
110.0,100-120L,1440.0,3.0,Apartment,Furnished,Prahlad Nagar,Tier 1,Owner,False,0,480.0,0,1,0,3.0_Medium,0,Ready_To_Move,36,1705.0,3.0,135.0,MagicBricks
110.0,100-120L,972.0,3.0,Apartment,Furnished,Tragad,Tier 2,Owner,False,0,324.0,0,0,0,3.0_Medium,0,Ready_To_Move,45,1125.0,2.0,67.0,MagicBricks
110.0,100-120L,2250.0,3.0,Apartment,Furnished,Ambawadi,Tier 1,Owner,False,1,750.0,0,1,0,3.0_Large,0,Ready_To_Move,22,2250.0,3.0,166.5,MagicBricks
110.0,100-120L,1200.0,4.0,Independent House,Unfurnished,Amraiwadi,Tier 2,Unknown,False,0,300.0,1,0,0,4.0_Medium,0,Ready_To_Move,25,1144.0,2.0,42.0,99acres
110.0,100-120L,1285.0,3.0,Apartment,Furnished,Bhat,Tier 3,Owner,False,0,428.3333333333333,0,0,1,3.0_Medium,0,Ready_To_Move,11,1485.0,3.0,87.0,MagicBricks
110.0,100-120L,1380.0,3.0,Apartment,Semi-Furnished,Memnagar,Tier 2,Owner,False,0,460.0,0,0,0,3.0_Medium,0,Ready_To_Move,14,1169.0,2.0,87.5,MagicBricks
110.0,100-120L,274.0,3.0,Apartment,Furnished,Hathijan,Tier 3,Owner,False,0,91.33333333333333,0,0,1,3.0_Small,0,Ready_To_Move,13,675.0,3.0,32.0,MagicBricks
110.0,100-120L,1980.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,0,990.0,0,1,0,2.0_Large,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
110.0,100-120L,1752.0,3.0,Apartment,Unfurnished,Makarba,Tier 2,Owner,False,4,584.0,0,0,0,3.0_Large,1,Ready_To_Move,23,1663.0,3.0,93.0,99acres
110.0,100-120L,1752.0,3.0,Apartment,Unfurnished,Makarba,Tier 2,Unknown,False,4,584.0,0,0,0,3.0_Large,1,Ready_To_Move,23,1663.0,3.0,93.0,99acres
110.0,100-120L,1752.0,3.0,Apartment,Unfurnished,Makarba,Tier 2,Unknown,False,4,584.0,0,0,0,3.0_Large,1,Ready_To_Move,23,1663.0,3.0,93.0,99acres
110.0,100-120L,966.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,2,322.0,0,1,0,3.0_Medium,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
110.0,100-120L,1737.0,3.0,Apartment,Furnished,Chharodi,Tier 3,Owner,False,1,579.0,0,0,1,3.0_Large,0,Ready_To_Move,11,1737.0,3.0,115.0,MagicBricks
110.0,100-120L,2610.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,652.5,1,1,0,4.0_Large,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
110.0,100-120L,1073.0,3.0,Apartment,Furnished,Jodhpur,Tier 2,Owner,False,0,357.6666666666667,0,0,0,3.0_Medium,0,Ready_To_Move,15,1320.0,3.0,185.0,MagicBricks
110.0,100-120L,1435.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,1,478.3333333333333,0,1,0,3.0_Medium,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
110.0,100-120L,1200.0,4.0,Independent House,Unfurnished,Amraiwadi,Tier 2,Unknown,False,0,300.0,1,0,0,4.0_Medium,0,Ready_To_Move,25,1144.0,2.0,42.0,99acres
110.0,100-120L,1200.0,4.0,Independent House,Unfurnished,Amraiwadi,Tier 2,Owner,False,0,300.0,1,0,0,4.0_Medium,0,Ready_To_Move,25,1144.0,2.0,42.0,99acres
110.0,100-120L,2250.0,3.0,Apartment,Furnished,Ambawadi,Tier 1,Owner,False,1,750.0,0,1,0,3.0_Large,0,Ready_To_Move,22,2250.0,3.0,166.5,MagicBricks
110.0,100-120L,972.0,3.0,Apartment,Furnished,Tragad,Tier 2,Owner,False,0,324.0,0,0,0,3.0_Medium,0,Ready_To_Move,45,1125.0,2.0,67.0,MagicBricks
110.0,100-120L,1705.0,3.0,Apartment,Furnished,Prahlad Nagar,Tier 1,Dealer,False,1,568.3333333333334,0,1,0,3.0_Large,0,Ready_To_Move,36,1705.0,3.0,135.0,MagicBricks
110.0,100-120L,1705.0,3.0,Apartment,Furnished,Prahlad Nagar,Tier 1,Dealer,False,1,568.3333333333334,0,1,0,3.0_Large,0,Ready_To_Move,36,1705.0,3.0,135.0,MagicBricks
110.0,100-120L,1300.0,3.0,Apartment,Unfurnished,Ghatlodia,Tier 2,Owner,False,0,433.3333333333333,0,0,0,3.0_Medium,0,Ready_To_Move,9,1575.0,2.0,73.75,MagicBricks
110.0,100-120L,1152.0,3.0,Apartment,Furnished,Paldi,Tier 1,Owner,False,0,384.0,0,1,0,3.0_Medium,0,Ready_To_Move,30,1152.0,3.0,114.5,MagicBricks
110.0,100-120L,1380.0,3.0,Apartment,Semi-Furnished,Memnagar,Tier 2,Owner,False,0,460.0,0,0,0,3.0_Medium,0,Ready_To_Move,14,1169.0,2.0,87.5,MagicBricks
110.0,100-120L,1850.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,0,616.6666666666666,0,1,0,3.0_Large,0,Ready_To_Move,59,1899.0,3.0,150.0,MagicBricks
110.0,100-120L,1710.0,3.0,Apartment,Furnished,Sola,Tier 2,Owner,False,0,570.0,0,0,0,3.0_Large,0,Ready_To_Move,22,1667.5,3.0,120.0,MagicBricks
110.0,100-120L,1440.0,3.0,Apartment,Furnished,Prahlad Nagar,Tier 1,Owner,False,0,480.0,0,1,0,3.0_Medium,0,Ready_To_Move,36,1705.0,3.0,135.0,MagicBricks
109.0,100-120L,1285.0,3.0,Apartment,Furnished,Shantipura,Tier 3,Owner,True,3,428.3333333333333,0,0,1,3.0_Medium,1,Under_Construction,12,1554.5,1.0,100.0,MagicBricks
109.0,100-120L,1170.0,3.0,Apartment,Semi-Furnished,Naranpura,Tier 2,Owner,False,2,390.0,0,0,0,3.0_Medium,0,Ready_To_Move,23,1287.0,3.0,118.0,MagicBricks
108.0,100-120L,1377.0,2.0,Apartment,Unfurnished,Shahibaug,Tier 2,Unknown,False,0,688.5,0,0,0,2.0_Medium,0,Ready_To_Move,7,2430.0,3.0,175.0,99acres
108.0,100-120L,1377.0,2.0,Apartment,Unfurnished,Shahibaug,Tier 2,Unknown,False,0,688.5,0,0,0,2.0_Medium,0,Ready_To_Move,7,2430.0,3.0,175.0,99acres
108.0,100-120L,1050.0,3.0,Apartment,Furnished,Naranpura,Tier 2,Owner,False,2,350.0,0,0,0,3.0_Medium,0,Ready_To_Move,23,1287.0,3.0,118.0,MagicBricks
108.0,100-120L,1377.0,2.0,Apartment,Unfurnished,Shahibaug,Tier 2,Owner,False,0,688.5,0,0,0,2.0_Medium,0,Ready_To_Move,7,2430.0,3.0,175.0,99acres
107.0,100-120L,2142.0,3.0,Apartment,Furnished,Science City,Tier 2,Owner,False,1,714.0,0,0,0,3.0_Large,0,Ready_To_Move,31,1890.0,3.0,181.0,MagicBricks
107.0,100-120L,1228.0,3.0,Apartment,Furnished,Sanand,Tier 2,Owner,True,2,409.3333333333333,0,0,0,3.0_Medium,0,Under_Construction,35,1000.0,2.0,48.0,MagicBricks
107.0,100-120L,1890.0,4.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,0,472.5,1,0,0,4.0_Large,0,Ready_To_Move,164,1210.5,3.0,70.0,MagicBricks
107.0,100-120L,1285.0,2.0,Apartment,Semi-Furnished,Vaishno Devi,Tier 2,Owner,False,0,642.5,0,0,0,2.0_Medium,0,Ready_To_Move,115,1325.0,2.0,79.0,MagicBricks
107.0,100-120L,2395.0,3.0,Apartment,Furnished,Sanathal,Tier 3,Owner,True,2,798.3333333333334,0,0,1,3.0_Large,0,Under_Construction,18,1689.5,3.0,115.0,MagicBricks
107.0,100-120L,1420.0,4.0,Apartment,Furnished,Vatva,Tier 2,Owner,False,2,355.0,1,0,0,4.0_Medium,0,Ready_To_Move,37,815.0,2.0,29.0,MagicBricks
107.0,100-120L,1110.0,3.0,Apartment,Furnished,Science City,Tier 2,Owner,False,3,370.0,0,0,0,3.0_Medium,1,Ready_To_Move,31,1890.0,3.0,181.0,MagicBricks
106.0,100-120L,1300.0,3.0,Apartment,Furnished,Gota,Tier 2,Dealer,True,0,433.3333333333333,0,0,0,3.0_Medium,0,Under_Construction,136,1305.0,3.0,85.0,MagicBricks
106.0,100-120L,2032.0,3.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,0,677.3333333333334,0,0,0,3.0_Large,0,Ready_To_Move,42,882.0,2.0,60.0,MagicBricks
105.0,100-120L,1163.0,3.0,Apartment,Furnished,Juhapura,Tier 2,Owner,True,2,387.6666666666667,0,0,0,3.0_Medium,0,Under_Construction,6,924.0,3.0,105.0,MagicBricks
105.0,100-120L,1354.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,4,451.3333333333333,0,0,0,3.0_Medium,1,Ready_To_Move,136,1305.0,3.0,85.0,MagicBricks
105.0,100-120L,1750.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,1,583.3333333333334,0,0,1,3.0_Large,0,Ready_To_Move,49,2166.0,4.0,210.0,MagicBricks
105.0,100-120L,1800.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,3,600.0,0,1,0,3.0_Large,1,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
105.0,100-120L,1228.0,3.0,Apartment,Furnished,New CG Road,Tier 1,Owner,False,4,409.3333333333333,0,1,0,3.0_Medium,1,Ready_To_Move,7,1242.0,2.0,105.0,MagicBricks
105.0,100-120L,200.0,3.0,Apartment,Furnished,Juhapura,Tier 2,Owner,False,0,66.66666666666667,0,0,0,3.0_Small,0,Ready_To_Move,6,924.0,3.0,105.0,MagicBricks
105.0,100-120L,1730.0,3.0,Apartment,Unfurnished,Jagatpur,Tier 2,Unknown,False,1,576.6666666666666,0,0,0,3.0_Large,0,Ready_To_Move,82,923.0,2.0,65.0,99acres
105.0,100-120L,1730.0,3.0,Apartment,Unfurnished,Jagatpur,Tier 2,Owner,False,1,576.6666666666666,0,0,0,3.0_Large,0,Ready_To_Move,82,923.0,2.0,65.0,99acres
105.0,100-120L,1730.0,3.0,Apartment,Unfurnished,Jagatpur,Tier 2,Unknown,False,1,576.6666666666666,0,0,0,3.0_Large,0,Ready_To_Move,82,923.0,2.0,65.0,99acres
105.0,100-120L,2160.0,1.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,True,0,2160.0,0,1,0,1.0_Large,0,Under_Construction,33,2160.0,4.0,175.0,99acres
105.0,100-120L,2160.0,4.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,True,0,540.0,1,1,0,4.0_Large,0,Under_Construction,33,2160.0,4.0,175.0,99acres
105.0,100-120L,2160.0,1.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,True,0,2160.0,0,1,0,1.0_Large,0,Under_Construction,33,2160.0,4.0,175.0,99acres
105.0,100-120L,2160.0,4.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,True,0,540.0,1,1,0,4.0_Large,0,Under_Construction,33,2160.0,4.0,175.0,99acres
105.0,100-120L,200.0,3.0,Apartment,Furnished,Juhapura,Tier 2,Owner,False,0,66.66666666666667,0,0,0,3.0_Small,0,Ready_To_Move,6,924.0,3.0,105.0,MagicBricks
105.0,100-120L,2298.0,3.0,Apartment,Furnished,Sanand,Tier 2,Owner,True,1,766.0,0,0,0,3.0_Large,0,Under_Construction,35,1000.0,2.0,48.0,MagicBricks
105.0,100-120L,1260.0,3.0,Apartment,Furnished,Bhadaj,Tier 3,Owner,False,4,420.0,0,0,1,3.0_Medium,1,Ready_To_Move,23,2178.0,3.0,155.0,MagicBricks
105.0,100-120L,2298.0,3.0,Apartment,Furnished,Sanand,Tier 2,Owner,True,1,766.0,0,0,0,3.0_Large,0,Under_Construction,35,1000.0,2.0,48.0,MagicBricks
105.0,100-120L,1890.0,3.0,Apartment,Semi-Furnished,Motera,Tier 2,Owner,False,2,630.0,0,0,0,3.0_Large,0,Ready_To_Move,34,1637.5,3.0,90.0,MagicBricks
105.0,100-120L,2052.0,3.0,Apartment,Furnished,Chharodi,Tier 3,Owner,False,2,684.0,0,0,1,3.0_Large,0,Ready_To_Move,11,1737.0,3.0,115.0,MagicBricks
105.0,100-120L,1354.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,4,451.3333333333333,0,0,0,3.0_Medium,1,Ready_To_Move,136,1305.0,3.0,85.0,MagicBricks
105.0,100-120L,1750.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,1,583.3333333333334,0,0,1,3.0_Large,0,Ready_To_Move,49,2166.0,4.0,210.0,MagicBricks
105.0,100-120L,908.0,3.0,Apartment,Furnished,Bhadaj,Tier 3,Owner,False,1,302.6666666666667,0,0,1,3.0_Medium,0,Ready_To_Move,23,2178.0,3.0,155.0,MagicBricks
105.0,100-120L,1217.0,3.0,Apartment,Furnished,Sanand,Tier 2,Owner,True,2,405.6666666666667,0,0,0,3.0_Medium,0,Under_Construction,35,1000.0,2.0,48.0,MagicBricks
105.0,100-120L,1217.0,3.0,Apartment,Furnished,Sanand,Tier 2,Owner,True,2,405.6666666666667,0,0,0,3.0_Medium,0,Under_Construction,35,1000.0,2.0,48.0,MagicBricks
105.0,100-120L,1110.0,3.0,Apartment,Furnished,Science City,Tier 2,Owner,False,2,370.0,0,0,0,3.0_Medium,0,Ready_To_Move,31,1890.0,3.0,181.0,MagicBricks
105.0,100-120L,1236.0,3.0,Apartment,Furnished,Sanand,Tier 2,Owner,True,2,412.0,0,0,0,3.0_Medium,0,Under_Construction,35,1000.0,2.0,48.0,MagicBricks
105.0,100-120L,1163.0,3.0,Apartment,Furnished,Juhapura,Tier 2,Owner,True,2,387.6666666666667,0,0,0,3.0_Medium,0,Under_Construction,6,924.0,3.0,105.0,MagicBricks
105.0,100-120L,1890.0,3.0,Apartment,Semi-Furnished,Motera,Tier 2,Owner,False,2,630.0,0,0,0,3.0_Large,0,Ready_To_Move,34,1637.5,3.0,90.0,MagicBricks
105.0,100-120L,1800.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,3,600.0,0,1,0,3.0_Large,1,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
105.0,100-120L,1228.0,3.0,Apartment,Furnished,New CG Road,Tier 1,Owner,False,4,409.3333333333333,0,1,0,3.0_Medium,1,Ready_To_Move,7,1242.0,2.0,105.0,MagicBricks
105.0,100-120L,2052.0,3.0,Apartment,Furnished,Chharodi,Tier 3,Owner,False,2,684.0,0,0,1,3.0_Large,0,Ready_To_Move,11,1737.0,3.0,115.0,MagicBricks
104.0,100-120L,968.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Builder,True,2,322.6666666666667,0,0,0,3.0_Medium,0,Under_Construction,112,1350.0,3.0,87.0,MagicBricks
104.0,100-120L,968.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Builder,True,2,322.6666666666667,0,0,0,3.0_Medium,0,Under_Construction,112,1350.0,3.0,87.0,MagicBricks
104.0,100-120L,968.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Builder,True,2,322.6666666666667,0,0,0,3.0_Medium,0,Under_Construction,112,1350.0,3.0,87.0,MagicBricks
103.0,100-120L,968.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Builder,True,2,322.6666666666667,0,0,0,3.0_Medium,0,Under_Construction,112,1350.0,3.0,87.0,MagicBricks
102.0,100-120L,2450.0,3.0,Apartment,Furnished,Shela,Tier 2,Dealer,True,0,816.6666666666666,0,0,0,3.0_Large,0,Under_Construction,216,1250.0,3.0,72.0,MagicBricks
102.0,100-120L,2450.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,True,3,816.6666666666666,0,0,0,3.0_Large,1,Under_Construction,216,1250.0,3.0,72.0,MagicBricks
101.0,100-120L,1178.0,3.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,True,2,392.6666666666667,0,0,0,3.0_Medium,0,Under_Construction,82,923.0,2.0,65.0,MagicBricks
101.0,100-120L,1908.0,3.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,0,636.0,0,0,0,3.0_Large,0,Ready_To_Move,164,1210.5,3.0,70.0,MagicBricks
101.0,100-120L,900.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,2,300.0,0,0,0,3.0_Medium,0,Ready_To_Move,112,1350.0,3.0,87.0,MagicBricks
100.0,80-100L,1341.0,3.0,Apartment,Furnished,Hansol,Tier 3,Owner,False,3,447.0,0,0,1,3.0_Medium,1,Ready_To_Move,11,1350.0,4.0,56.5,MagicBricks
100.0,80-100L,1449.0,3.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,3,483.0,0,0,0,3.0_Medium,1,Ready_To_Move,81,1000.0,2.0,48.0,MagicBricks
100.0,80-100L,1102.0,3.0,Apartment,Furnished,Usmanpura,Tier 3,Owner,False,3,367.3333333333333,0,0,1,3.0_Medium,1,Ready_To_Move,6,1173.5,3.0,112.5,MagicBricks
100.0,80-100L,2400.0,3.0,Apartment,Furnished,Shantipura,Tier 3,Owner,True,1,800.0,0,0,1,3.0_Large,0,Under_Construction,12,1554.5,1.0,100.0,MagicBricks
100.0,80-100L,1800.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,2,600.0,0,0,0,3.0_Large,0,Ready_To_Move,136,1305.0,3.0,85.0,MagicBricks
100.0,80-100L,1077.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,1,359.0,0,1,0,3.0_Medium,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
100.0,80-100L,1260.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,420.0,0,0,0,3.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
100.0,80-100L,1190.0,3.0,Apartment,Semi-Furnished,Ghuma,Tier 2,Owner,False,4,396.6666666666667,0,0,0,3.0_Medium,1,Ready_To_Move,54,1202.5,2.0,63.0,MagicBricks
100.0,80-100L,1760.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,True,4,586.6666666666666,0,0,0,3.0_Large,1,Under_Construction,112,1350.0,3.0,87.0,MagicBricks
100.0,80-100L,1260.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,420.0,0,0,0,3.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
100.0,80-100L,1500.0,3.0,Apartment,Furnished,Vastrapur,Tier 1,Owner,False,0,500.0,0,1,0,3.0_Medium,0,Ready_To_Move,17,1500.0,3.0,185.0,MagicBricks
100.0,80-100L,1660.0,3.0,Apartment,Furnished,Kotarpur,Tier 3,Owner,False,2,553.3333333333334,0,0,1,3.0_Large,0,Ready_To_Move,2,1235.0,3.0,125.0,MagicBricks
100.0,80-100L,2400.0,3.0,Apartment,Furnished,Shantipura,Tier 3,Owner,True,1,800.0,0,0,1,3.0_Large,0,Under_Construction,12,1554.5,1.0,100.0,MagicBricks
100.0,80-100L,1143.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,True,2,381.0,0,0,0,3.0_Medium,0,Under_Construction,136,1305.0,3.0,85.0,MagicBricks
100.0,80-100L,1143.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,True,2,381.0,0,0,0,3.0_Medium,0,Under_Construction,136,1305.0,3.0,85.0,MagicBricks
100.0,80-100L,859.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,286.3333333333333,0,1,0,3.0_Medium,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
100.0,80-100L,1755.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,2,585.0,0,0,0,3.0_Large,0,Ready_To_Move,136,1305.0,3.0,85.0,MagicBricks
100.0,80-100L,1500.0,3.0,Apartment,Furnished,Vastrapur,Tier 1,Owner,False,0,500.0,0,1,0,3.0_Medium,0,Ready_To_Move,17,1500.0,3.0,185.0,MagicBricks
100.0,80-100L,1512.0,3.0,Apartment,Furnished,Keshav Nagar,Tier 3,Owner,False,4,504.0,0,0,1,3.0_Large,1,Ready_To_Move,3,1000.0,3.0,45.0,MagicBricks
100.0,80-100L,1530.0,3.0,Apartment,Semi-Furnished,Vaishno Devi,Tier 2,Owner,False,0,510.0,0,0,0,3.0_Large,0,Ready_To_Move,115,1325.0,2.0,79.0,MagicBricks
100.0,80-100L,1490.0,3.0,Apartment,Semi-Furnished,Shilaj,Tier 2,Owner,False,0,496.6666666666667,0,0,0,3.0_Medium,0,Ready_To_Move,112,1350.0,3.0,87.0,MagicBricks
100.0,80-100L,1150.0,4.0,Apartment,Semi-Furnished,Ambawadi,Tier 1,Owner,False,2,287.5,1,1,0,4.0_Medium,0,Ready_To_Move,22,2250.0,3.0,166.5,MagicBricks
100.0,80-100L,900.0,1.0,Apartment,Semi-Furnished,Amraiwadi,Tier 2,Owner,False,2,900.0,0,0,0,1.0_Medium,0,Ready_To_Move,25,1144.0,2.0,42.0,MagicBricks
100.0,80-100L,2205.0,3.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,2,735.0,0,0,0,3.0_Large,0,Ready_To_Move,164,1210.5,3.0,70.0,MagicBricks
100.0,80-100L,1020.0,3.0,Apartment,Semi-Furnished,Jagatpur,Tier 2,Owner,False,2,340.0,0,0,0,3.0_Medium,0,Ready_To_Move,82,923.0,2.0,65.0,MagicBricks
100.0,80-100L,965.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,2,321.6666666666667,0,0,0,3.0_Medium,0,Ready_To_Move,112,1350.0,3.0,87.0,MagicBricks
100.0,80-100L,965.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,2,321.6666666666667,0,0,0,3.0_Medium,0,Ready_To_Move,112,1350.0,3.0,87.0,MagicBricks
100.0,80-100L,1040.0,3.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,1,346.6666666666667,0,0,0,3.0_Medium,0,Ready_To_Move,136,1305.0,3.0,85.0,MagicBricks
100.0,80-100L,574.0,2.0,Apartment,Furnished,Ramdev Nagar,Tier 3,Owner,True,0,287.0,0,0,1,2.0_Small,0,Under_Construction,3,3430.0,4.0,274.0,MagicBricks
100.0,80-100L,1800.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,2,600.0,0,0,0,3.0_Large,0,Ready_To_Move,136,1305.0,3.0,85.0,MagicBricks
100.0,80-100L,800.0,5.0,Independent House,Unfurnished,Meghani Nagar,Tier 3,Owner,False,0,160.0,1,0,1,5.0_Small,0,Ready_To_Move,8,800.0,2.0,32.0,99acres
100.0,80-100L,960.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,0,320.0,0,0,0,3.0_Medium,0,Ready_To_Move,136,1305.0,3.0,85.0,MagicBricks
100.0,80-100L,800.0,5.0,Independent House,Unfurnished,Meghani Nagar,Tier 3,Unknown,False,0,160.0,1,0,1,5.0_Small,0,Ready_To_Move,8,800.0,2.0,32.0,99acres
100.0,80-100L,1299.0,3.0,Apartment,Semi-Furnished,Vaishno Devi,Tier 2,Owner,False,2,433.0,0,0,0,3.0_Medium,0,Ready_To_Move,115,1325.0,2.0,79.0,MagicBricks
100.0,80-100L,1760.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,True,4,586.6666666666666,0,0,0,3.0_Large,1,Under_Construction,112,1350.0,3.0,87.0,MagicBricks
100.0,80-100L,800.0,5.0,Independent House,Unfurnished,Meghani Nagar,Tier 3,Unknown,False,0,160.0,1,0,1,5.0_Small,0,Ready_To_Move,8,800.0,2.0,32.0,99acres
100.0,80-100L,1760.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,True,4,586.6666666666666,0,0,0,3.0_Large,1,Under_Construction,112,1350.0,3.0,87.0,MagicBricks
100.0,80-100L,1750.0,3.0,Apartment,Semi-Furnished,Ambli,Tier 3,Owner,False,1,583.3333333333334,0,0,1,3.0_Large,0,Ready_To_Move,49,2166.0,4.0,210.0,MagicBricks
100.0,80-100L,1354.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,2,451.3333333333333,0,0,0,3.0_Medium,0,Ready_To_Move,112,1350.0,3.0,87.0,MagicBricks
