Price_Lakhs,Area_SqFt,BHK,Property_Type,Furnishing_Status,Locality,Locality_Tier,Seller_Type,Under_Construction,Source_Website
359.0,3168.0,4.0,Apartment,Furnished,Science City,Tier 2,Owner,True,MagicBricks
65.0,786.0,2.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,MagicBricks
26.0,756.0,2.0,Apartment,Furnished,Narol,Tier 2,Owner,False,MagicBricks
120.0,2250.0,4.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,MagicBricks
300.0,2310.0,4.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,False,MagicBricks
265.0,2340.0,5.0,Apartment,Furnished,Ghuma,Tier 2,Owner,False,MagicBricks
82.0,1518.0,3.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,MagicBricks
102.0,2450.0,3.0,Apartment,Furnished,Shela,Tier 2,Dealer,True,MagicBricks
47.0,409.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,MagicBricks
42.3,1244.0,2.0,Apartment,Furnished,Ghuma,Tier 2,Builder,True,MagicBricks
35.0,900.0,2.0,Apartment,Furnished,Bapunagar,Tier 2,Owner,False,MagicBricks
21.0,1020.0,2.0,Apartment,Furnished,Narol,Tier 2,Owner,False,MagicBricks
88.0,1795.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
55.0,1260.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,MagicBricks
85.0,1490.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
76.0,940.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
25.0,750.0,2.0,Apartment,Furnished,Narol,Tier 2,Owner,False,MagicBricks
75.0,1510.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
150.0,1700.0,3.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,False,MagicBricks
60.0,650.0,2.0,Apartment,Furnished,Tragad,Tier 2,Owner,True,99acres
155.0,3150.0,4.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,MagicBricks
47.0,1000.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
55.0,700.0,2.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,MagicBricks
73.0,1510.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
67.0,1370.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
60.0,693.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,True,MagicBricks
195.0,1680.0,3.0,Apartment,Furnished,Vastrapur,Tier 1,Owner,False,MagicBricks
35.0,1251.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,MagicBricks
84.0,1760.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
365.0,3150.0,4.0,Apartment,Furnished,Bhat,Tier 3,Owner,False,MagicBricks
66.0,960.0,3.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,MagicBricks
81.6,1125.0,3.0,Apartment,Furnished,Nikol,Tier 2,Owner,True,MagicBricks
49.0,735.0,2.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,MagicBricks
110.0,1285.0,3.0,Apartment,Furnished,Bhat,Tier 3,Owner,False,MagicBricks
99.0,1370.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
71.0,1486.0,3.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,MagicBricks
265.0,3800.0,4.0,Apartment,Furnished,Bopal,Tier 1,Dealer,False,MagicBricks
45.0,1800.0,3.0,Apartment,Furnished,Barejadi,Tier 3,Owner,False,MagicBricks
60.0,1665.0,3.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,MagicBricks
82.0,1760.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,True,MagicBricks
66.0,1557.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
80.0,1215.0,3.0,Apartment,Furnished,Kankaria,Tier 2,Owner,False,MagicBricks
78.0,1327.0,2.0,Apartment,Furnished,Makarba,Tier 2,Owner,False,MagicBricks
100.0,960.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,MagicBricks
156.0,1525.0,3.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,True,MagicBricks
98.0,923.0,3.0,Apartment,Unfurnished,Jagatpur,Tier 2,Owner,False,99acres
87.0,1017.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,MagicBricks
91.0,1404.0,2.0,Apartment,Furnished,Memnagar,Tier 2,Owner,False,MagicBricks
140.0,935.0,3.0,Apartment,Semi-Furnished,Thaltej,Tier 1,Owner,False,MagicBricks
115.0,1198.0,3.0,Apartment,Furnished,Chharodi,Tier 3,Owner,True,MagicBricks
128.0,1965.0,3.0,Apartment,Furnished,Paldi,Tier 1,Owner,False,MagicBricks
55.0,950.0,2.0,Apartment,Semi-Furnished,Vasna,Tier 2,Owner,False,MagicBricks
230.0,2865.0,4.0,Apartment,Furnished,Navrangpura,Tier 1,Owner,False,MagicBricks
120.0,1620.0,3.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,MagicBricks
12.0,639.0,1.0,Apartment,Furnished,Narol,Tier 2,Owner,False,MagicBricks
84.0,1760.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,True,MagicBricks
85.0,1485.0,3.0,Apartment,Furnished,Ghuma,Tier 2,Owner,False,MagicBricks
44.0,1250.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,MagicBricks
80.0,1375.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
36.0,500.0,1.0,Apartment,Furnished,Meghani Nagar,Tier 3,Owner,False,MagicBricks
100.0,1210.0,3.0,Apartment,Semi-Furnished,New CG Road,Tier 1,Owner,False,MagicBricks
82.0,1518.0,3.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,MagicBricks
90.0,895.0,3.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,MagicBricks
60.0,675.0,2.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,MagicBricks
297.0,3227.0,5.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
90.0,1040.0,3.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
145.0,2718.0,4.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,MagicBricks
85.0,1165.0,3.0,Apartment,Semi-Furnished,Motera,Tier 2,Owner,False,MagicBricks
85.0,1100.0,3.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,MagicBricks
65.0,728.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,MagicBricks
68.0,750.0,2.0,Apartment,Furnished,Prahlad Nagar,Tier 1,Owner,False,MagicBricks
68.0,2160.0,4.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,True,99acres
100.0,1211.0,3.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
99.0,1440.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,MagicBricks
90.0,900.0,2.0,Apartment,Furnished,Isanpur,Tier 2,Owner,False,MagicBricks
47.0,527.0,1.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,MagicBricks
45.7,1395.0,3.0,Apartment,Furnished,Vinzol,Tier 3,Owner,False,MagicBricks
35.0,1100.0,2.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,MagicBricks
101.0,1300.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,True,MagicBricks
275.0,5350.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
20.0,200.0,2.0,Apartment,Furnished,Meghani Nagar,Tier 3,Owner,False,MagicBricks
40.0,800.0,1.0,Apartment,Furnished,Odhav,Tier 2,Owner,False,MagicBricks
105.0,4797.0,3.0,Apartment,Furnished,Bavla,Tier 2,Owner,False,MagicBricks
65.0,1008.0,3.0,Apartment,Semi-Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
72.0,1143.0,3.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,MagicBricks
120.0,1950.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
120.0,1333.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,MagicBricks
27.0,774.0,1.0,Apartment,Furnished,Amraiwadi,Tier 2,Owner,False,MagicBricks
165.0,2295.0,3.0,Apartment,Furnished,Koteshwar,Tier 3,Owner,False,MagicBricks
219.0,3104.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,True,MagicBricks
305.0,3591.0,4.0,Apartment,Unfurnished,Gota,Tier 2,Unknown,False,99acres
50.0,1044.0,3.0,Apartment,Furnished,Bodakdev,Tier 1,Owner,False,MagicBricks
80.0,950.0,2.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,MagicBricks
166.0,2095.0,4.0,Apartment,Furnished,Makarba,Tier 2,Owner,True,MagicBricks
180.0,1300.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,MagicBricks
45.0,800.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
260.0,2200.0,4.0,Apartment,Furnished,Shilaj,Tier 2,Owner,True,MagicBricks
90.0,1296.0,2.0,Apartment,Semi-Furnished,Thaltej,Tier 1,Owner,False,MagicBricks
31.0,775.0,1.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,MagicBricks
180.0,1200.0,3.0,Apartment,Furnished,Paldi,Tier 1,Owner,False,MagicBricks
75.0,1600.0,3.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,MagicBricks
45.4,1435.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
52.0,920.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,MagicBricks
140.0,2000.0,3.0,Apartment,Furnished,Paldi,Tier 1,Owner,False,MagicBricks
321.0,2455.0,4.0,Apartment,Furnished,Shilaj,Tier 2,Owner,True,MagicBricks
52.0,661.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,MagicBricks
78.0,1755.0,3.0,Apartment,Furnished,Bopal,Tier 1,Builder,True,MagicBricks
55.0,680.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,MagicBricks
104.0,968.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Builder,True,MagicBricks
105.0,963.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,MagicBricks
249.00000000000003,1420.0,3.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,MagicBricks
212.0,2499.0,4.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,True,MagicBricks
66.0,1557.0,3.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
60.0,1530.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,MagicBricks
72.5,1485.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,MagicBricks
56.0,982.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,MagicBricks
361.0,2320.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,MagicBricks
32.0,1170.0,3.0,Apartment,Unfurnished,Vatva,Tier 2,Unknown,False,99acres
82.0,1530.0,3.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,MagicBricks
127.0,211.0,3.0,Apartment,Unfurnished,Paldi,Tier 1,Owner,False,99acres
45.0,1260.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,MagicBricks
45.0,1260.0,3.0,Apartment,Semi-Furnished,Vatva,Tier 2,Owner,False,MagicBricks
95.0,966.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,True,MagicBricks
65.0,700.0,2.0,Apartment,Semi-Furnished,Ghodasar,Tier 2,Owner,False,MagicBricks
85.0,1350.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,MagicBricks
52.5,1280.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,MagicBricks
125.0,1800.0,3.0,Apartment,Semi-Furnished,Usmanpura,Tier 3,Owner,False,MagicBricks
120.0,1651.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,MagicBricks
175.0,1606.0,3.0,Apartment,Furnished,Science City,Tier 2,Owner,True,MagicBricks
67.0,757.0,3.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,MagicBricks
62.0,968.0,2.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,MagicBricks
109.0,870.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
135.0,2850.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
293.0,3843.0,4.0,Apartment,Furnished,Science City,Tier 2,Owner,True,MagicBricks
175.0,308.0,4.0,Apartment,Semi-Furnished,Paldi,Tier 1,Owner,False,MagicBricks
63.0,760.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,MagicBricks
20.0,743.0,1.0,Apartment,Semi-Furnished,Vatva,Tier 2,Owner,False,MagicBricks
300.0,3303.0,4.0,Apartment,Furnished,Ambawadi,Tier 1,Owner,False,MagicBricks
115.0,1198.0,3.0,Apartment,Furnished,Chharodi,Tier 3,Owner,True,MagicBricks
63.0,1048.0,2.0,Apartment,Semi-Furnished,Shilaj,Tier 2,Owner,False,MagicBricks
400.0,3175.0,4.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,MagicBricks
210.0,2838.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,MagicBricks
90.0,1750.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,MagicBricks
83.5,1700.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
70.0,1510.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
31.0,520.0,2.0,Apartment,Semi-Furnished,Kankaria,Tier 2,Owner,False,MagicBricks
31.0,774.0,1.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
36.0,1215.0,2.0,Apartment,Furnished,Vinzol,Tier 3,Owner,False,MagicBricks
65.0,1035.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,MagicBricks
43.0,606.0,3.0,Apartment,Semi-Furnished,Raipur,Tier 3,Owner,False,MagicBricks
60.0,739.0,2.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,MagicBricks
105.0,2298.0,3.0,Apartment,Furnished,Sanand,Tier 2,Owner,True,MagicBricks
100.0,1190.0,3.0,Apartment,Semi-Furnished,Ghuma,Tier 2,Owner,False,MagicBricks
155.0,2750.0,4.0,Apartment,Furnished,Sola,Tier 2,Owner,False,MagicBricks
57.5,1260.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,MagicBricks
195.0,2070.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
150.0,211.0,4.0,Apartment,Furnished,Sanand,Tier 2,Owner,False,MagicBricks
75.0,1385.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
93.0,850.0,2.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,MagicBricks
30.0,693.0,1.0,Apartment,Unfurnished,Vasna,Tier 2,Owner,False,MagicBricks
57.5,1260.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,MagicBricks
57.5,1085.0,2.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,MagicBricks
45.0,1420.0,2.0,Apartment,Semi-Furnished,Ghuma,Tier 2,Owner,False,MagicBricks
190.0,1810.0,4.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
27.0,423.0,1.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,MagicBricks
77.0,1750.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
62.2,787.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,MagicBricks
150.0,1905.0,3.0,Apartment,Furnished,Bopal,Tier 1,Dealer,False,MagicBricks
80.3,1100.0,3.0,Apartment,Furnished,Motera,Tier 2,Owner,True,MagicBricks
38.5,1215.0,2.0,Apartment,Furnished,Amraiwadi,Tier 2,Owner,False,MagicBricks
98.0,923.0,3.0,Apartment,Unfurnished,Jagatpur,Tier 2,Unknown,False,99acres
58.0,1126.0,2.0,Apartment,Semi-Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
95.0,1034.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
88.0,1890.0,3.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
35.5,500.0,1.0,Independent House,Unfurnished,Ghodasar,Tier 2,Unknown,False,99acres
95.0,980.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,MagicBricks
60.0,650.0,1.0,Apartment,Furnished,Tragad,Tier 2,Owner,True,99acres
270.0,2500.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,MagicBricks
140.0,1665.0,3.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,MagicBricks
70.0,1180.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,MagicBricks
125.0,1890.0,3.0,Apartment,Unfurnished,Gota,Tier 2,Unknown,False,99acres
82.0,982.0,2.0,Apartment,Furnished,Memnagar,Tier 2,Owner,False,MagicBricks
100.0,1800.0,3.0,Apartment,Semi-Furnished,Bodakdev,Tier 1,Owner,False,MagicBricks
160.0,1330.0,3.0,Apartment,Furnished,Navrangpura,Tier 1,Owner,False,MagicBricks
147.0,3890.0,4.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,True,MagicBricks
85.0,1560.0,3.0,Apartment,Semi-Furnished,Makarba,Tier 2,Owner,False,MagicBricks
86.0,1417.0,3.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,MagicBricks
150.0,1800.0,2.0,Apartment,Furnished,Gita Mandir,Tier 3,Owner,False,MagicBricks
131.0,2070.0,4.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,MagicBricks
42.5,1134.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,MagicBricks
61.0,1118.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
94.0,1211.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
50.0,592.0,4.0,Apartment,Furnished,Odhav,Tier 2,Owner,False,MagicBricks
85.0,1550.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,MagicBricks
31.0,391.0,1.0,Apartment,Furnished,Shantipura,Tier 3,Owner,True,MagicBricks
290.0,1827.0,4.0,Independent House,Unfurnished,Naroda,Tier 3,Unknown,False,99acres
119.0,2050.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,True,MagicBricks
33.0,670.0,1.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,MagicBricks
50.0,1144.0,2.0,Apartment,Furnished,Amraiwadi,Tier 2,Owner,False,MagicBricks
89.0,869.0,2.0,Apartment,Furnished,Prahlad Nagar,Tier 1,Owner,False,MagicBricks
56.0,724.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,MagicBricks
108.0,1377.0,2.0,Apartment,Semi-Furnished,Ashok Vatika,Tier 3,Owner,False,MagicBricks
290.0,1827.0,4.0,Independent House,Unfurnished,Naroda,Tier 3,Owner,False,99acres
128.0,1965.0,3.0,Apartment,Furnished,Paldi,Tier 1,Owner,False,MagicBricks
20.0,774.0,1.0,Apartment,Furnished,Narol,Tier 2,Owner,False,MagicBricks
38.0,596.0,1.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,MagicBricks
20.0,700.0,1.0,Apartment,Semi-Furnished,Hathijan,Tier 3,Owner,False,MagicBricks
131.0,1240.0,3.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
190.0,2360.0,3.0,Apartment,Unfurnished,Ashram road,Tier 2,Unknown,False,99acres
215.0,200.0,3.0,Apartment,Furnished,Vastrapur,Tier 1,Owner,False,MagicBricks
335.0,2120.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
95.0,912.0,3.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,MagicBricks
102.0,1692.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,MagicBricks
115.0,1246.0,3.0,Apartment,Furnished,Gurukul,Tier 2,Owner,False,MagicBricks
81.0,953.0,2.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,MagicBricks
85.0,1057.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,MagicBricks
425.0,3060.0,4.0,Apartment,Furnished,Hebatpur,Tier 3,Owner,False,MagicBricks
65.0,790.0,2.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,MagicBricks
89.0,869.0,2.0,Apartment,Furnished,Prahlad Nagar,Tier 1,Owner,False,MagicBricks
105.0,1163.0,3.0,Apartment,Furnished,Juhapura,Tier 2,Owner,True,MagicBricks
125.0,1890.0,3.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
60.0,1017.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Unknown,False,99acres
85.0,2043.0,3.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,MagicBricks
142.0,1660.0,4.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,True,MagicBricks
330.0,1895.0,4.0,Apartment,Furnished,Gurukul,Tier 2,Owner,False,MagicBricks
105.0,2298.0,3.0,Apartment,Furnished,Sanand,Tier 2,Owner,True,MagicBricks
49.5,381.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
55.0,680.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,MagicBricks
107.0,2142.0,3.0,Apartment,Furnished,Science City,Tier 2,Owner,False,MagicBricks
86.0,1071.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,MagicBricks
85.0,1295.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,MagicBricks
52.0,1170.0,2.0,Apartment,Semi-Furnished,Ghuma,Tier 2,Owner,False,MagicBricks
96.0,1386.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,MagicBricks
180.0,1270.0,3.0,Apartment,Semi-Furnished,Vastrapur,Tier 1,Owner,False,MagicBricks
390.0,2150.0,4.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,MagicBricks
125.0,1500.0,3.0,Apartment,Furnished,Bopal,Tier 1,Dealer,False,MagicBricks
361.0,2320.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,MagicBricks
28.0,1134.0,2.0,Apartment,Semi-Furnished,Narol,Tier 2,Owner,False,MagicBricks
150.0,900.0,3.0,Apartment,Semi-Furnished,Naranpura,Tier 2,Owner,False,MagicBricks
100.0,1500.0,3.0,Apartment,Furnished,Vastrapur,Tier 1,Owner,False,MagicBricks
55.0,819.0,2.0,Apartment,Semi-Furnished,Motera,Tier 2,Owner,False,MagicBricks
52.5,784.0,2.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,MagicBricks
150.0,2310.0,3.0,Apartment,Semi-Furnished,Shilaj,Tier 2,Owner,False,MagicBricks
60.0,919.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,MagicBricks
20.0,810.0,1.0,Apartment,Furnished,Ghodasar,Tier 2,Owner,False,MagicBricks
225.0,945.0,4.0,Apartment,Furnished,Navrangpura,Tier 1,Owner,False,MagicBricks
110.0,966.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
72.0,750.0,3.0,Apartment,Semi-Furnished,Vasna,Tier 2,Owner,False,MagicBricks
270.0,1690.0,3.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,MagicBricks
60.0,868.0,3.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,MagicBricks
135.0,2376.0,3.0,Apartment,Unfurnished,Vaishno Devi,Tier 2,Unknown,False,99acres
25.0,730.0,2.0,Apartment,Semi-Furnished,Narol,Tier 2,Owner,False,MagicBricks
75.0,860.0,3.0,Apartment,Semi-Furnished,Jagatpur,Tier 2,Dealer,False,MagicBricks
145.0,724.0,3.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,MagicBricks
58.0,945.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
55.0,1150.0,2.0,Apartment,Unfurnished,Shela,Tier 2,Unknown,True,99acres
45.0,945.0,2.0,Apartment,Semi-Furnished,Ghodasar,Tier 2,Owner,False,MagicBricks
288.0,3850.0,4.0,Apartment,Furnished,Ambli,Tier 3,Owner,False,MagicBricks
16.5,630.0,1.0,Apartment,Semi-Furnished,Narol,Tier 2,Owner,False,MagicBricks
48.0,1000.0,2.0,Apartment,Furnished,Ghodasar,Tier 2,Owner,False,MagicBricks
95.0,1197.0,3.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,MagicBricks
250.0,2507.0,3.0,Apartment,Furnished,Jodhpur,Tier 2,Owner,False,MagicBricks
85.0,455.0,1.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,MagicBricks
95.0,1291.0,3.0,Apartment,Furnished,Tragad,Tier 2,Owner,False,MagicBricks
125.0,970.0,3.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,MagicBricks
135.0,2000.0,3.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,MagicBricks
260.0,2200.0,4.0,Apartment,Furnished,Shilaj,Tier 2,Owner,True,MagicBricks
203.0,3445.0,4.0,Apartment,Furnished,Thaltej,Tier 1,Owner,False,MagicBricks
90.0,1211.0,3.0,Apartment,Semi-Furnished,Makarba,Tier 2,Owner,False,MagicBricks
29.0,990.0,2.0,Apartment,Furnished,Nandej,Tier 3,Owner,False,MagicBricks
25.0,675.0,1.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
90.0,923.0,3.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,True,MagicBricks
80.0,1548.0,3.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
400.0,1200.0,2.0,Apartment,Furnished,Gita Mandir,Tier 3,Owner,False,MagicBricks
15.0,720.0,2.0,Apartment,Semi-Furnished,Changodar,Tier 2,Owner,False,MagicBricks
150.0,2310.0,3.0,Apartment,Semi-Furnished,Shilaj,Tier 2,Owner,False,MagicBricks
128.0,2520.0,3.0,Apartment,Furnished,Chharodi,Tier 3,Dealer,True,MagicBricks
36.5,990.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,MagicBricks
35.0,700.0,1.0,Apartment,Furnished,Narol,Tier 2,Owner,False,MagicBricks
68.0,1300.0,3.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
98.0,923.0,3.0,Apartment,Unfurnished,Jagatpur,Tier 2,Unknown,False,99acres
110.0,1890.0,4.0,Apartment,Furnished,Naranpura,Tier 2,Owner,False,MagicBricks
240.0,2300.0,4.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,MagicBricks
45.0,1000.0,2.0,Apartment,Semi-Furnished,Jagatpur,Tier 2,Owner,False,MagicBricks
56.0,780.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,MagicBricks
17.6,675.0,1.0,Apartment,Semi-Furnished,Vatva,Tier 2,Owner,False,MagicBricks
45.0,750.0,2.0,Apartment,Furnished,Ghodasar,Tier 2,Owner,False,MagicBricks
60.0,1665.0,3.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,MagicBricks
